household_id,Age_Group,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s6bq04,s6bq05
010306088801803098,1. Children 0-5 years,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,98,0,
010306088801803098,2. Children 6-15 years,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,98,1,1
010306088801803098,3. Adults 16-65 years,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,98,0,
010306088801803098,4. People over 65 years old,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,98,0,
010306088801803114,1. Children 0-5 years,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,114,1,1
010306088801803114,2. Children 6-15 years,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,114,0,
010306088801803114,3. Adults 16-65 years,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,114,0,
010306088801803114,4. People over 65 years old,010306088801803,1. RURAL,2379.866333030027,1. TIGRAY,03,06,8,88,018,03,114,0,
010308010100402076,1. Children 0-5 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,76,0,
010308010100402076,2. Children 6-15 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,76,0,
010308010100402076,3. Adults 16-65 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,76,1,1
010308010100402076,4. People over 65 years old,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,76,0,
010308010100402094,1. Children 0-5 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,94,0,
010308010100402094,2. Children 6-15 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,94,1,1
010308010100402094,3. Adults 16-65 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,94,1,1
010308010100402094,4. People over 65 years old,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,94,0,
010308010100402121,1. Children 0-5 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,121,0,
010308010100402121,2. Children 6-15 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,121,0,
010308010100402121,3. Adults 16-65 years,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,121,1,1
010308010100402121,4. People over 65 years old,010308010100402,2. URBAN,1301.509614035088,1. TIGRAY,03,08,1,1,004,02,121,1,1
010309010100311059,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,59,0,
010309010100311059,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,59,0,
010309010100311059,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,59,3,2
010309010100311059,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,59,0,
010309010100311095,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,95,0,
010309010100311095,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,95,0,
010309010100311095,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,95,2,3
010309010100311095,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,95,0,
010309010100311113,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,113,0,
010309010100311113,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,113,0,
010309010100311113,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,113,2,3
010309010100311113,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,113,0,
010309010100311167,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,167,0,
010309010100311167,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,167,0,
010309010100311167,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,167,2,0
010309010100311167,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,167,0,
010309010100311221,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,221,0,
010309010100311221,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,221,0,
010309010100311221,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,221,5,2
010309010100311221,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,221,0,
010309010100311239,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,239,0,
010309010100311239,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,239,0,
010309010100311239,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,239,2,1
010309010100311239,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,239,0,
010309010100311257,1. Children 0-5 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,257,0,
010309010100311257,2. Children 6-15 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,257,1,1
010309010100311257,3. Adults 16-65 years,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,257,2,1
010309010100311257,4. People over 65 years old,010309010100311,2. URBAN,2118.4648466085,1. TIGRAY,03,09,1,1,003,11,257,0,
010401088800209065,1. Children 0-5 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,65,1,2
010401088800209065,2. Children 6-15 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,65,0,
010401088800209065,3. Adults 16-65 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,65,2,1
010401088800209065,4. People over 65 years old,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,65,0,
010401088800209121,1. Children 0-5 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,121,1,1
010401088800209121,2. Children 6-15 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,121,2,1
010401088800209121,3. Adults 16-65 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,121,2,1
010401088800209121,4. People over 65 years old,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,121,0,
010401088800209130,1. Children 0-5 years,010401088800209,1. RURAL,241.0574285714286,1. TIGRAY,04,01,8,88,002,09,130,0,
010401088800209130,2. Children 6-15 years,010401088800209,1. RURAL,241.0574285714286,1. TIGRAY,04,01,8,88,002,09,130,1,1
010401088800209130,3. Adults 16-65 years,010401088800209,1. RURAL,241.0574285714286,1. TIGRAY,04,01,8,88,002,09,130,1,2
010401088800209130,4. People over 65 years old,010401088800209,1. RURAL,241.0574285714286,1. TIGRAY,04,01,8,88,002,09,130,0,
010401088800209135,1. Children 0-5 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,135,0,
010401088800209135,2. Children 6-15 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,135,1,1
010401088800209135,3. Adults 16-65 years,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,135,2,2
010401088800209135,4. People over 65 years old,010401088800209,1. RURAL,2282.010323809524,1. TIGRAY,04,01,8,88,002,09,135,0,
010401088801804006,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,6,0,
010401088801804006,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,6,0,
010401088801804006,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,6,0,
010401088801804006,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,6,0,
010401088801804016,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,0,
010401088801804016,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,0,
010401088801804016,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,0,
010401088801804016,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,16,0,
010401088801804021,1. Children 0-5 years,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,21,0,
010401088801804021,2. Children 6-15 years,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,21,0,
010401088801804021,3. Adults 16-65 years,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,21,0,
010401088801804021,4. People over 65 years old,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,21,0,
010401088801804027,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,0,
010401088801804027,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,0,
010401088801804027,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,0,
010401088801804027,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,27,0,
010401088801804035,1. Children 0-5 years,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,35,0,
010401088801804035,2. Children 6-15 years,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,35,0,
010401088801804035,3. Adults 16-65 years,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,35,0,
010401088801804035,4. People over 65 years old,010401088801804,1. RURAL,301.3217857142857,1. TIGRAY,04,01,8,88,018,04,35,0,
010401088801804038,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,0,
010401088801804038,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,0,
010401088801804038,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,0,
010401088801804038,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,38,0,
010401088801804048,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,48,0,
010401088801804048,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,48,0,
010401088801804048,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,48,0,
010401088801804048,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,48,0,
010401088801804058,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,0,
010401088801804058,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,0,
010401088801804058,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,0,
010401088801804058,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,58,0,
010401088801804068,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,0,
010401088801804068,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,0,
010401088801804068,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,0,
010401088801804068,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,68,0,
010401088801804078,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,0,
010401088801804078,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,0,
010401088801804078,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,0,
010401088801804078,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,78,0,
010401088801804089,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,0,
010401088801804089,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,0,
010401088801804089,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,0,
010401088801804089,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,89,0,
010401088801804099,1. Children 0-5 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,0,
010401088801804099,2. Children 6-15 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,0,
010401088801804099,3. Adults 16-65 years,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,0,
010401088801804099,4. People over 65 years old,010401088801804,1. RURAL,2310.133690476191,1. TIGRAY,04,01,8,88,018,04,99,0,
010405010100123114,1. Children 0-5 years,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,114,0,
010405010100123114,2. Children 6-15 years,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,114,1,1
010405010100123114,3. Adults 16-65 years,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,114,2,1
010405010100123114,4. People over 65 years old,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,114,0,
010405010100123158,1. Children 0-5 years,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,158,0,
010405010100123158,2. Children 6-15 years,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,158,0,
010405010100123158,3. Adults 16-65 years,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,158,1,1
010405010100123158,4. People over 65 years old,010405010100123,2. URBAN,1235.009122807018,1. TIGRAY,04,05,1,1,001,23,158,0,
010405088800102047,1. Children 0-5 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,47,0,
010405088800102047,2. Children 6-15 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,47,0,
010405088800102047,3. Adults 16-65 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,47,1,1
010405088800102047,4. People over 65 years old,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,47,0,
010405088800102077,1. Children 0-5 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,77,0,
010405088800102077,2. Children 6-15 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,77,0,
010405088800102077,3. Adults 16-65 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,77,7,28
010405088800102077,4. People over 65 years old,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,77,0,
010405088800102087,1. Children 0-5 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,87,0,
010405088800102087,2. Children 6-15 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,87,0,
010405088800102087,3. Adults 16-65 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,87,1,2
010405088800102087,4. People over 65 years old,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,87,0,
010405088800102097,1. Children 0-5 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,97,0,
010405088800102097,2. Children 6-15 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,97,1,2
010405088800102097,3. Adults 16-65 years,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,97,1,1
010405088800102097,4. People over 65 years old,010405088800102,1. RURAL,2434.680028571428,1. TIGRAY,04,05,8,88,001,02,97,0,
010408010100204018,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,18,0,
010408010100204018,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,18,2,6
010408010100204018,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,18,1,2
010408010100204018,4. People over 65 years old,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,18,0,
010408010100204044,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,44,0,
010408010100204044,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,44,0,
010408010100204044,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,44,1,4
010408010100204044,4. People over 65 years old,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,44,0,
010408010100204070,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,70,0,
010408010100204070,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,70,1,3
010408010100204070,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,70,0,
010408010100204070,4. People over 65 years old,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,70,0,
010408010100204085,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,85,0,
010408010100204085,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,85,0,
010408010100204085,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,85,3,7
010408010100204085,4. People over 65 years old,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,85,0,
010408010100204109,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,109,0,
010408010100204109,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,109,1,2
010408010100204109,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,109,3,9
010408010100204109,4. People over 65 years old,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,109,0,
010408010100204122,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,122,0,
010408010100204122,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,122,0,
010408010100204122,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,122,0,
010408010100204122,4. People over 65 years old,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,122,1,3
010408010100204148,1. Children 0-5 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,148,0,
010408010100204148,2. Children 6-15 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,148,1,3
010408010100204148,3. Adults 16-65 years,010408010100204,2. URBAN,1431.961797175867,1. TIGRAY,04,08,1,1,002,04,148,2,5
