household_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s8q01,s8q02a,s8q02b,s8q02c,s8q02d,s8q02e,s8q02f,s8q02g,s8q02h,s8q03a,s8q03b,s8q04,s8q05a,s8q05b,s8q05c,s8q06,s8q07__1,s8q07__2,s8q07__3,s8q07__4,s8q07__5,s8q07__6,s8q07__7,s8q07__8,s8q07__9,s8q07__10,s8q07__11,s8q07__12,s8q07__13,s8q07__14,s8q08_1,s8q08_2,s8q08_3,s8q08_os
020601010100330130,020601010100330,2. URBAN,289.2755555555556,2. AFAR,06,01,1,1,003,30,130,1. YES,1,3,2,3,3,2,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,,
030103088803101011,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,11,1. YES,1,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030103088803101023,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,23,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030103088803101035,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,35,1. YES,2,0,1,1,0,0,2,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,2. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO CROP PEST DAMAGE,,
030103088803101039,030103088803101,1. RURAL,982.9042081949059,3. AMHARA,01,03,8,88,031,01,39,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,"5. TOOLS/DROUGHT ANIMALS,PLOUGH ETC.",,
030103088803101048,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,48,1. YES,3,2,1,1,0,1,0,0,2,3,1. YES,,,,1. YES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,,
030103088803101060,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,60,2. NO,0,0,0,0,0,0,0,0,2,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030103088803101072,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,72,2. NO,2,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030103088803101084,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,84,1. YES,4,0,2,0,1,0,0,0,3,4,1. YES,,,,1. YES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,,
030103088803101091,030103088803101,1. RURAL,982.9042081949059,3. AMHARA,01,03,8,88,031,01,91,1. YES,4,3,2,1,3,2,0,0,1,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10. FLOODS/WATER LOGGING/HAILSTORM,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,
030103088803101097,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,97,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,2. NO,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. NO,,,,,,,,,,,,,,,,,,
030103088803101110,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,110,2. NO,1,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,8. NO FOOD IN MARKET,
030103088803101122,030103088803101,1. RURAL,8321.922296050203,3. AMHARA,01,03,8,88,031,01,122,2. NO,0,0,2,1,2,0,0,0,3,3,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO CROP PEST DAMAGE,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,
030106088801805010,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,10,2. NO,3,3,3,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030106088801805020,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,20,2. NO,7,7,7,7,7,0,0,0,3,4,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11. OTHER (SPECIFY),,,Death of Household member
030106088801805030,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,30,1. YES,3,3,3,3,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
030106088801805040,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,40,2. NO,0,0,0,4,0,0,0,0,4,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030106088801805050,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,50,1. YES,3,3,0,0,4,0,0,0,3,2,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,6. FOOD IN THE MARKET WAS VERY EXPENSIVE,,
030106088801805060,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,60,1. YES,1,3,3,3,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,,
030106088801805070,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,70,2. NO,0,7,7,7,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030106088801805080,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,80,1. YES,3,7,7,7,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030106088801805090,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,90,2. NO,2,2,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1. INADEQUATE HOUSEHOLD STOCKS DUE TO DROUGHT / POOR RAINS,,,
030106088801805100,030106088801805,1. RURAL,8183.329903272277,3. AMHARA,01,06,8,88,018,05,100,1. YES,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11. OTHER (SPECIFY),,,Too much rain
030202088802410016,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,16,2. NO,0,2,2,1,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,,
030202088802410033,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,33,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410036,030202088802410,1. RURAL,525.8850540660643,3. AMHARA,02,02,8,88,024,10,36,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410051,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,51,2. NO,0,0,0,0,0,0,0,0,3,5,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. NO,,,,,,,,,,,,,,,,,,
030202088802410068,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,68,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410084,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,84,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410100,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,100,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410106,030202088802410,1. RURAL,525.8850540660643,3. AMHARA,02,02,8,88,024,10,106,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410117,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,117,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410134,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,134,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410150,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,150,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030202088802410166,030202088802410,1. RURAL,7625.333283957932,3. AMHARA,02,02,8,88,024,10,166,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105008,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,8,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105022,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,22,1. YES,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105036,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,36,1. YES,5,1,3,1,0,1,1,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,11. OTHER (SPECIFY),,Due to Illness/ Old age
030206010100105050,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,50,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105064,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,64,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105078,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,78,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105092,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,92,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105106,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,106,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105120,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,120,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105134,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,134,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105148,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,148,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105162,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,162,1. YES,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206010100105176,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,176,1. YES,3,7,0,0,0,0,1,0,2,4,1. YES,,,,1. YES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11. OTHER (SPECIFY),,,lack of jobs/ Unemployment
030206010100105190,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,190,1. YES,0,2,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,1. YES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO SMALL LAND SIZE,,,
030206010100105204,030206010100105,2. URBAN,4881.59174497881,3. AMHARA,02,06,1,1,001,05,204,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908012,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,12,1. YES,0,0,0,0,0,0,0,0,2,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908024,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,24,2. NO,0,0,0,0,1,0,0,1,3,5,1. YES,,,,1. YES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4. INADEQUATE HOUSEHOLD FOOD STOCKS DUE TO LACK OF FARM INPUTS,,,
030206088800908036,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,36,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908048,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,48,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908060,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,60,2. NO,0,0,0,0,0,0,0,0,,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908072,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,72,2. NO,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908084,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,84,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908096,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,96,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908108,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,108,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030206088800908120,030206088800908,1. RURAL,8451.428309833364,3. AMHARA,02,06,8,88,009,08,120,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514011,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,11,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514023,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,23,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514033,030209088803514,1. RURAL,625.484496124031,3. AMHARA,02,09,8,88,035,14,33,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514034,030209088803514,1. RURAL,625.484496124031,3. AMHARA,02,09,8,88,035,14,34,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514037,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,37,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514049,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,49,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514061,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,61,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514073,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,73,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514085,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,85,2. NO,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514097,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,97,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514109,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,109,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030209088803514121,030209088803514,1. RURAL,8256.395348837208,3. AMHARA,02,09,8,88,035,14,121,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104039,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,39,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,2. NO,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,1. áŠ á‹­áŠá‰³á‰¸á‹ á‹¨á‰ á‹›,2. áŠ á‹­áŠá‰³á‰¸á‹ á‹«áŠáˆ°,2. NO,,,,,,,,,,,,,,,,,,
030214020100104066,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,66,2. NO,0,0,0,0,0,0,0,0,3,4,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104090,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,90,2. NO,2,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104108,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,108,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104132,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,132,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104166,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,166,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104185,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,185,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104203,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,203,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104219,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,219,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104245,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,245,2. NO,0,0,0,0,0,0,0,0,3,0,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104266,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,266,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104282,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,282,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104307,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,307,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104327,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,327,2. NO,0,0,0,0,0,0,0,0,3,3,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030214020100104351,030214020100104,2. URBAN,7192.437837219936,3. AMHARA,02,14,2,1,001,04,351,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803011,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,11,2. NO,0,0,0,0,0,0,0,0,3,6,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803018,030303088800803,1. RURAL,2927.799769091209,3. AMHARA,03,03,8,88,008,03,18,1. YES,0,0,0,0,0,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803025,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,25,2. NO,2,3,2,2,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803037,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,37,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803049,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,49,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803061,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,61,2. NO,0,0,0,0,0,0,0,0,3,7,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803088,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,88,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803101,030303088800803,1. RURAL,2927.799769091209,3. AMHARA,03,03,8,88,008,03,101,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803102,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,102,2. NO,5,5,7,2,5,0,0,0,3,5,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803114,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,114,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030303088800803128,030303088800803,1. RURAL,8022.171367309913,3. AMHARA,03,03,8,88,008,03,128,2. NO,0,0,0,0,0,0,0,0,3,6,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030307088802601009,030307088802601,1. RURAL,8256.39534883721,3. AMHARA,03,07,8,88,026,01,9,2. NO,0,0,0,0,0,0,0,0,4,,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030307088802601019,030307088802601,1. RURAL,8256.39534883721,3. AMHARA,03,07,8,88,026,01,19,2. NO,0,0,0,0,0,0,0,0,3,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
030307088802601029,030307088802601,1. RURAL,8256.39534883721,3. AMHARA,03,07,8,88,026,01,29,2. NO,0,0,0,0,0,0,0,0,2,99. NO PEOPLE IN THE AGE GROUP,1. YES,,,,2. NO,,,,,,,,,,,,,,,,,,
