"household_id","ea_id","saq14","pw_w4","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","saq09","saq11","saq12","saq13","saq17","saq18","InterviewStart","saq21"
"010108010100218017","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",17,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T16:48:30","**CONFIDENTIAL**"
"010108010100218031","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",31,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T10:58:49","**CONFIDENTIAL**"
"010108010100218045","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",45,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T08:51:04","**CONFIDENTIAL**"
"010108010100218059","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",59,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T16:13:59","**CONFIDENTIAL**"
"010108010100218073","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",73,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T08:55:46","**CONFIDENTIAL**"
"010108010100218087","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",87,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T13:55:15","**CONFIDENTIAL**"
"010108010100218101","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",101,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T17:20:29","**CONFIDENTIAL**"
"010108010100218115","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",115,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-26T09:21:34","**CONFIDENTIAL**"
"010108010100218129","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",129,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T14:38:08","**CONFIDENTIAL**"
"010108010100218143","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",143,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T13:56:54","**CONFIDENTIAL**"
"010108010100218157","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",157,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T07:44:29","**CONFIDENTIAL**"
"010108010100218171","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",171,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T08:02:23","**CONFIDENTIAL**"
"010108010100218185","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",185,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-18T07:48:05","**CONFIDENTIAL**"
"010108010100218199","010108010100218",2,1330.0098245614,1,"01","08",1,1,"002","18",199,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T14:15:09","**CONFIDENTIAL**"
"010201088801806007","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",7,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T16:03:55","**CONFIDENTIAL**"
"010201088801806013","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",13,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T07:26:07","**CONFIDENTIAL**"
"010201088801806019","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",19,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T12:53:46","**CONFIDENTIAL**"
"010201088801806023","010201088801806",1,3070.07102425876,1,"02","01",8,88,"018","06",23,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T10:15:14","**CONFIDENTIAL**"
"010201088801806028","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",28,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-29T12:17:54","**CONFIDENTIAL**"
"010201088801806037","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",37,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T05:59:41","**CONFIDENTIAL**"
"010201088801806046","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",46,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T06:55:05","**CONFIDENTIAL**"
"010201088801806057","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",57,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T06:52:37","**CONFIDENTIAL**"
"010201088801806061","010201088801806",1,3070.07102425876,1,"02","01",8,88,"018","06",61,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T10:12:29","**CONFIDENTIAL**"
"010201088801806065","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",65,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-18T21:02:38","**CONFIDENTIAL**"
"010201088801806075","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",75,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T10:23:42","**CONFIDENTIAL**"
"010201088801806083","010201088801806",1,1751.07754716981,1,"02","01",8,88,"018","06",83,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T16:34:16","**CONFIDENTIAL**"
"010202088801509012","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",12,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-05T08:12:49","**CONFIDENTIAL**"
"010202088801509028","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",28,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T07:32:26","**CONFIDENTIAL**"
"010202088801509044","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",44,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T08:38:50","**CONFIDENTIAL**"
"010202088801509060","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",60,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T08:11:08","**CONFIDENTIAL**"
"010202088801509076","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",76,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T08:09:19","**CONFIDENTIAL**"
"010202088801509092","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",92,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T08:00:27","**CONFIDENTIAL**"
"010202088801509108","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",108,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T14:25:30","**CONFIDENTIAL**"
"010202088801509124","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",124,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-09T12:41:45","**CONFIDENTIAL**"
"010202088801509140","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",140,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-06T08:15:37","**CONFIDENTIAL**"
"010202088801509156","010202088801509",1,2483.18194492255,1,"02","02",8,88,"015","09",156,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T09:15:28","**CONFIDENTIAL**"
"010203020100103005","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",5,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T14:33:43","**CONFIDENTIAL**"
"010203020100103016","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",16,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T09:10:11","**CONFIDENTIAL**"
"010203020100103027","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",27,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T09:01:37","**CONFIDENTIAL**"
"010203020100103038","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",38,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T08:25:18","**CONFIDENTIAL**"
"010203020100103049","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",49,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T10:10:46","**CONFIDENTIAL**"
"010203020100103060","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",60,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T14:31:56","**CONFIDENTIAL**"
"010203020100103071","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",71,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T09:41:22","**CONFIDENTIAL**"
"010203020100103082","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",82,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T15:39:42","**CONFIDENTIAL**"
"010203020100103093","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",93,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T09:45:47","**CONFIDENTIAL**"
"010203020100103104","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",104,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T09:24:43","**CONFIDENTIAL**"
"010203020100103115","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",115,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-18T14:07:51","**CONFIDENTIAL**"
"010203020100103126","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",126,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T08:50:15","**CONFIDENTIAL**"
"010203020100103137","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",137,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-19T10:41:43","**CONFIDENTIAL**"
"010203020100103148","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",148,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T12:53:38","**CONFIDENTIAL**"
"010203020100103159","010203020100103",2,1338.40767665019,1,"02","03",2,1,"001","03",159,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",2,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T11:27:33","**CONFIDENTIAL**"
"010203088800910011","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",11,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T10:19:58","**CONFIDENTIAL**"
"010203088800910025","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",25,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T10:36:59","**CONFIDENTIAL**"
"010203088800910039","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",39,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T10:54:30","**CONFIDENTIAL**"
"010203088800910053","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",53,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T10:08:43","**CONFIDENTIAL**"
"010203088800910067","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",67,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T09:57:44","**CONFIDENTIAL**"
"010203088800910081","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",81,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T09:10:06","**CONFIDENTIAL**"
"010203088800910095","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",95,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T09:46:17","**CONFIDENTIAL**"
"010203088800910109","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",109,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T08:52:40","**CONFIDENTIAL**"
"010203088800910123","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",123,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T10:42:14","**CONFIDENTIAL**"
"010203088800910137","010203088800910",1,2514.62785200411,1,"02","03",8,88,"009","10",137,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T10:17:14","**CONFIDENTIAL**"
"010204088800713009","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",9,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T08:21:43","**CONFIDENTIAL**"
"010204088800713019","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",19,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T10:47:05","**CONFIDENTIAL**"
"010204088800713029","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",29,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T14:35:36","**CONFIDENTIAL**"
"010204088800713039","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",39,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-24T12:04:13","**CONFIDENTIAL**"
"010204088800713049","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",49,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T14:26:21","**CONFIDENTIAL**"
"010204088800713059","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",59,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T06:27:01","**CONFIDENTIAL**"
"010204088800713069","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",69,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T09:07:33","**CONFIDENTIAL**"
"010204088800713079","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",79,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T09:54:42","**CONFIDENTIAL**"
"010204088800713089","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",89,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T07:23:25","**CONFIDENTIAL**"
"010204088800713099","010204088800713",1,2689.69341353383,1,"02","04",8,88,"007","13",99,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T11:39:30","**CONFIDENTIAL**"
"010205088801106010","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",10,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T11:40:21","**CONFIDENTIAL**"
"010205088801106024","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",24,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-17T13:25:02","**CONFIDENTIAL**"
"010205088801106039","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",39,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T06:12:54","**CONFIDENTIAL**"
"010205088801106054","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",54,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-15T09:44:26","**CONFIDENTIAL**"
"010205088801106068","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",68,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T08:12:49","**CONFIDENTIAL**"
"010205088801106082","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",82,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-16T15:46:22","**CONFIDENTIAL**"
"010205088801106100","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",100,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T16:41:41","**CONFIDENTIAL**"
"010205088801106125","010205088801106",1,3991.01702932829,1,"02","05",8,88,"011","06",125,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T15:38:31","**CONFIDENTIAL**"
"010205088801106127","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",127,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T10:41:18","**CONFIDENTIAL**"
"010205088801106148","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",148,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T15:47:33","**CONFIDENTIAL**"
"010205088801106167","010205088801106",1,2538.28683065279,1,"02","05",8,88,"011","06",167,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-12T10:44:22","**CONFIDENTIAL**"
"010205088801106203","010205088801106",1,3991.01702932829,1,"02","05",8,88,"011","06",203,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T09:46:46","**CONFIDENTIAL**"
"010206088801508003","010206088801508",1,510.714891041162,1,"02","06",8,88,"015","08",3,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T06:14:13","**CONFIDENTIAL**"
"010206088801508009","010206088801508",1,510.714891041162,1,"02","06",8,88,"015","08",9,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T16:47:18","**CONFIDENTIAL**"
"010206088801508012","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",12,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-30T13:43:47","**CONFIDENTIAL**"
"010206088801508024","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",24,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T21:11:44","**CONFIDENTIAL**"
"010206088801508036","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",36,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T17:10:03","**CONFIDENTIAL**"
"010206088801508048","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",48,8,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-07-02T19:31:42","**CONFIDENTIAL**"
"010206088801508060","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",60,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T15:05:31","**CONFIDENTIAL**"
"010206088801508072","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",72,1,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-22T16:11:24","**CONFIDENTIAL**"
"010206088801508084","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",84,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-20T11:33:05","**CONFIDENTIAL**"
"010206088801508100","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",100,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-25T06:20:00","**CONFIDENTIAL**"
"010206088801508112","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",112,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-23T07:58:24","**CONFIDENTIAL**"
"010206088801508125","010206088801508",1,2471.86007263923,1,"02","06",8,88,"015","08",125,4,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-21T18:53:04","**CONFIDENTIAL**"
"010207088802009008","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",8,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T11:34:25","**CONFIDENTIAL**"
"010207088802009022","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",22,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-14T13:31:50","**CONFIDENTIAL**"
"010207088802009036","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",36,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T13:23:26","**CONFIDENTIAL**"
"010207088802009050","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",50,5,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-11T09:17:38","**CONFIDENTIAL**"
"010207088802009066","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",66,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-07T07:09:24","**CONFIDENTIAL**"
"010207088802009080","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",80,6,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-06T08:26:43","**CONFIDENTIAL**"
"010207088802009094","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",94,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-08T09:50:32","**CONFIDENTIAL**"
"010207088802009108","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",108,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-10T09:34:15","**CONFIDENTIAL**"
"010207088802009116","010207088802009",1,597.663046044864,1,"02","07",8,88,"020","09",116,2,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T10:01:17","**CONFIDENTIAL**"
"010207088802009123","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",123,3,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-09T06:32:15","**CONFIDENTIAL**"
"010207088802009137","010207088802009",1,2948.47102715466,1,"02","07",8,88,"020","09",137,7,"**CONFIDENTIAL**","**CONFIDENTIAL**",1,"**CONFIDENTIAL**","**CONFIDENTIAL**","2019-06-13T15:36:12","**CONFIDENTIAL**"
