household_id,individual_id,bi2_hhm_new,bi3_hhm_stillm,bi4_hhm_gender,bi5_hhm_age,bi5_hhm_age_months,bi6_hhm_relhhh,bi6_hhm_relhhh_other,key,roster_key,submissiondate
010104010100101188,1,No,Yes,Male,42,,1. Head,,uuid:9da61f91-c204-481c-a0ca-fc633d79201b,uuid:9da61f91-c204-481c-a0ca-fc633d79201b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-29T17:24:17Z
010104010100101188,2,No,Yes,Female,19,,3. Son/Daughter,,uuid:9da61f91-c204-481c-a0ca-fc633d79201b,uuid:9da61f91-c204-481c-a0ca-fc633d79201b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-29T17:24:17Z
010104010100101188,3,No,Yes,Male,12,,3. Son/Daughter,,uuid:9da61f91-c204-481c-a0ca-fc633d79201b,uuid:9da61f91-c204-481c-a0ca-fc633d79201b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-29T17:24:17Z
010104010100101188,4,No,Yes,Female,9,,3. Son/Daughter,,uuid:9da61f91-c204-481c-a0ca-fc633d79201b,uuid:9da61f91-c204-481c-a0ca-fc633d79201b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-29T17:24:17Z
010104010100101188,5,No,Yes,Female,2,6,3. Son/Daughter,,uuid:9da61f91-c204-481c-a0ca-fc633d79201b,uuid:9da61f91-c204-481c-a0ca-fc633d79201b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-29T17:24:17Z
010104010100101220,1,No,Yes,Male,29,,1. Head,,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-30T15:24:24Z
010104010100101220,2,No,Yes,Female,22,,2. Spouse,,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-30T15:24:24Z
010104010100101220,3,No,Yes,Male,5,,3. Son/Daughter,,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-30T15:24:24Z
010104010100101220,4,No,Yes,Female,0,8,3. Son/Daughter,,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4,uuid:74f7cbd0-0b53-4c38-b9d2-58c3dc0ae3c4/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-30T15:24:24Z
010104010100101236,1,No,Yes,Male,36,,1. Head,,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-05T16:57:27Z
010104010100101236,2,No,Yes,Female,29,,2. Spouse,,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-05T16:57:27Z
010104010100101236,3,No,Yes,Male,5,,3. Son/Daughter,,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809,uuid:a95c9a8d-a51b-4dca-9fbe-c00c7082f809/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-05T16:57:27Z
010104088800405010,1,No,Yes,Male,33,,1. Head,,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T13:58:33Z
010104088800405010,2,No,Yes,Female,25,,2. Spouse,,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T13:58:33Z
010104088800405010,3,No,Yes,Male,5,,3. Son/Daughter,,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T13:58:33Z
010104088800405010,4,No,Yes,Male,0,3,3. Son/Daughter,,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3,uuid:5ac7c5a7-04f3-487d-9194-8ca9bfcb12c3/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T13:58:33Z
010105088800712018,1,No,Yes,Male,42,,1. Head,,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T13:59:38Z
010105088800712018,2,No,Yes,Female,25,,2. Spouse,,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T13:59:38Z
010105088800712018,3,No,Yes,Female,7,,3. Son/Daughter,,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T13:59:38Z
010105088800712018,4,No,Yes,Male,2,2,3. Son/Daughter,,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e,uuid:de22c362-e7a1-4d41-89e3-9a9b914a4c9e/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T13:59:38Z
010105088800712045,1,No,Yes,Male,32,,1. Head,,uuid:180ee628-6a88-4918-b05f-1e8410dd5305,uuid:180ee628-6a88-4918-b05f-1e8410dd5305/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T14:01:15Z
010105088800712045,2,No,Yes,Female,20,,2. Spouse,,uuid:180ee628-6a88-4918-b05f-1e8410dd5305,uuid:180ee628-6a88-4918-b05f-1e8410dd5305/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T14:01:15Z
010105088800712045,3,No,Yes,Female,17,,13. Other Relative,,uuid:180ee628-6a88-4918-b05f-1e8410dd5305,uuid:180ee628-6a88-4918-b05f-1e8410dd5305/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T14:01:15Z
010105088800712045,5,No,Yes,Female,0,2,3. Son/Daughter,,uuid:180ee628-6a88-4918-b05f-1e8410dd5305,uuid:180ee628-6a88-4918-b05f-1e8410dd5305/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T14:01:15Z
010105088800712049,1,No,Yes,Male,43,,1. Head,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T16:49:54Z
010105088800712049,2,No,Yes,Female,26,,2. Spouse,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T16:49:54Z
010105088800712049,3,No,Yes,Female,10,,3. Son/Daughter,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-27T16:49:54Z
010105088800712049,4,No,Yes,Female,7,,3. Son/Daughter,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-27T16:49:54Z
010105088800712049,5,No,Yes,Male,4,0,3. Son/Daughter,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-27T16:49:54Z
010105088800712049,6,No,Yes,Female,0,11,3. Son/Daughter,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-27T16:49:54Z
010105088800712049,7,Yes,Yes,Male,21,,3. Son/Daughter,,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee,uuid:9698e478-05dd-42fb-b6e6-e5bac82239ee/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-27T16:49:54Z
010105088800712054,1,No,Yes,Male,44,,1. Head,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T15:17:24Z
010105088800712054,2,No,Yes,Female,38,,2. Spouse,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T15:17:24Z
010105088800712054,3,No,Yes,Male,20,,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-27T15:17:24Z
010105088800712054,4,No,Yes,Male,17,,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-27T15:17:24Z
010105088800712054,5,No,Yes,Male,15,,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-27T15:17:24Z
010105088800712054,6,No,Yes,Male,13,,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-27T15:17:24Z
010105088800712054,7,No,Yes,Female,9,,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[7],2020-04-27T15:17:24Z
010105088800712054,8,No,Yes,Male,5,,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[8],2020-04-27T15:17:24Z
010105088800712054,9,No,Yes,Female,2,5,3. Son/Daughter,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[9],2020-04-27T15:17:24Z
010105088800712054,10,No,Yes,Female,87,,5. Father/Mother,,uuid:4789caf9-061d-4baa-911c-697ef01bacbb,uuid:4789caf9-061d-4baa-911c-697ef01bacbb/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[10],2020-04-27T15:17:24Z
010105088800712061,1,No,Yes,Male,38,,1. Head,,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T15:27:51Z
010105088800712061,2,No,Yes,Female,30,,2. Spouse,,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T15:27:51Z
010105088800712061,3,No,Yes,Female,12,,3. Son/Daughter,,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-27T15:27:51Z
010105088800712061,4,No,Yes,Male,9,,3. Son/Daughter,,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-27T15:27:51Z
010105088800712061,5,No,Yes,Female,6,,3. Son/Daughter,,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-27T15:27:51Z
010105088800712061,6,No,Yes,Male,2,10,3. Son/Daughter,,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b,uuid:d6a52d10-7b09-456c-8890-a20de425ca2b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-27T15:27:51Z
010105088800712072,1,No,Yes,Male,31,,1. Head,,uuid:5b3af359-f7ee-44ba-82e9-d83fb73102f7,uuid:5b3af359-f7ee-44ba-82e9-d83fb73102f7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-23T17:13:56Z
010105088800712072,2,No,Yes,Female,23,,2. Spouse,,uuid:5b3af359-f7ee-44ba-82e9-d83fb73102f7,uuid:5b3af359-f7ee-44ba-82e9-d83fb73102f7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-23T17:13:56Z
010105088800712072,3,No,Yes,Female,2,3,3. Son/Daughter,,uuid:5b3af359-f7ee-44ba-82e9-d83fb73102f7,uuid:5b3af359-f7ee-44ba-82e9-d83fb73102f7/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-23T17:13:56Z
010105088800712079,1,No,Yes,Male,30,,1. Head,,uuid:9321dae1-3bcf-4e5a-9d22-a77725d4ff92,uuid:9321dae1-3bcf-4e5a-9d22-a77725d4ff92/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:05:13Z
010105088800712079,2,No,Yes,Female,21,,2. Spouse,,uuid:9321dae1-3bcf-4e5a-9d22-a77725d4ff92,uuid:9321dae1-3bcf-4e5a-9d22-a77725d4ff92/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:05:13Z
010105088800712079,3,No,Yes,Male,2,4,3. Son/Daughter,,uuid:9321dae1-3bcf-4e5a-9d22-a77725d4ff92,uuid:9321dae1-3bcf-4e5a-9d22-a77725d4ff92/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:05:13Z
010105088800712121,1,No,Yes,Female,32,,1. Head,,uuid:b777a373-362d-4d31-9ca1-6f71a6d7149f,uuid:b777a373-362d-4d31-9ca1-6f71a6d7149f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T15:30:30Z
010105088800712121,2,No,Yes,Female,14,,3. Son/Daughter,,uuid:b777a373-362d-4d31-9ca1-6f71a6d7149f,uuid:b777a373-362d-4d31-9ca1-6f71a6d7149f/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T15:30:30Z
010105088802215025,1,No,Yes,Male,31,,1. Head,,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T15:29:14Z
010105088802215025,2,No,Yes,Female,26,,2. Spouse,,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T15:29:14Z
010105088802215025,3,No,Yes,Male,6,,3. Son/Daughter,,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-27T15:29:14Z
010105088802215025,4,No,Yes,Female,1,10,3. Son/Daughter,,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527,uuid:56e551ec-b742-4705-bd08-0fe0e2b61527/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-27T15:29:14Z
010105088802215055,1,No,Yes,Female,26,,1. Head,,uuid:29682074-db6b-43c2-a883-9b8217429061,uuid:29682074-db6b-43c2-a883-9b8217429061/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-28T16:48:32Z
010105088802215055,2,No,Yes,Male,30,,2. Spouse,,uuid:29682074-db6b-43c2-a883-9b8217429061,uuid:29682074-db6b-43c2-a883-9b8217429061/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-28T16:48:32Z
010105088802215070,1,No,Yes,Male,46,,1. Head,,uuid:a60af433-dcb2-4263-abfa-864d769bda3b,uuid:a60af433-dcb2-4263-abfa-864d769bda3b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-25T16:09:10Z
010105088802215070,2,No,Yes,Female,30,,2. Spouse,,uuid:a60af433-dcb2-4263-abfa-864d769bda3b,uuid:a60af433-dcb2-4263-abfa-864d769bda3b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-25T16:09:10Z
010105088802215070,3,No,Yes,Female,18,,3. Son/Daughter,,uuid:a60af433-dcb2-4263-abfa-864d769bda3b,uuid:a60af433-dcb2-4263-abfa-864d769bda3b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-25T16:09:10Z
010105088802215070,4,No,Yes,Male,15,,3. Son/Daughter,,uuid:a60af433-dcb2-4263-abfa-864d769bda3b,uuid:a60af433-dcb2-4263-abfa-864d769bda3b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-25T16:09:10Z
010105088802215070,5,No,Yes,Male,10,,3. Son/Daughter,,uuid:a60af433-dcb2-4263-abfa-864d769bda3b,uuid:a60af433-dcb2-4263-abfa-864d769bda3b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-25T16:09:10Z
010105088802215070,6,No,Yes,Male,4,1,14. Servant,,uuid:a60af433-dcb2-4263-abfa-864d769bda3b,uuid:a60af433-dcb2-4263-abfa-864d769bda3b/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-25T16:09:10Z
010105088802215086,1,No,Yes,Female,52,,1. Head,,uuid:0fe38469-597a-41dc-b3b8-f3f5a5fc3fd6,uuid:0fe38469-597a-41dc-b3b8-f3f5a5fc3fd6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T17:27:39Z
010105088802215086,2,No,Yes,Male,14,,7. Niece/Nephew,,uuid:0fe38469-597a-41dc-b3b8-f3f5a5fc3fd6,uuid:0fe38469-597a-41dc-b3b8-f3f5a5fc3fd6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T17:27:39Z
010105088802215086,3,No,Yes,Male,13,,3. Son/Daughter,,uuid:0fe38469-597a-41dc-b3b8-f3f5a5fc3fd6,uuid:0fe38469-597a-41dc-b3b8-f3f5a5fc3fd6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T17:27:39Z
010105088802215091,1,No,Yes,Female,26,,1. Head,,uuid:41e874ac-c976-4738-885b-1b2cb01e5803,uuid:41e874ac-c976-4738-885b-1b2cb01e5803/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T17:28:16Z
010105088802215104,1,No,Yes,Male,44,,1. Head,,uuid:a700638c-a3fa-45d8-be09-2119d530f508,uuid:a700638c-a3fa-45d8-be09-2119d530f508/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T14:21:31Z
010105088802215104,2,No,Yes,Female,36,,2. Spouse,,uuid:a700638c-a3fa-45d8-be09-2119d530f508,uuid:a700638c-a3fa-45d8-be09-2119d530f508/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T14:21:31Z
010105088802215104,5,No,Yes,Female,6,,3. Son/Daughter,,uuid:a700638c-a3fa-45d8-be09-2119d530f508,uuid:a700638c-a3fa-45d8-be09-2119d530f508/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T14:21:31Z
010105088802215104,6,No,Yes,Female,2,7,3. Son/Daughter,,uuid:a700638c-a3fa-45d8-be09-2119d530f508,uuid:a700638c-a3fa-45d8-be09-2119d530f508/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T14:21:31Z
010105088802215120,1,No,Yes,Male,28,,1. Head,,uuid:ab4a13e5-6da9-4cac-af04-d56088566606,uuid:ab4a13e5-6da9-4cac-af04-d56088566606/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-05-06T15:15:09Z
010105088802215120,2,No,Yes,Female,25,,2. Spouse,,uuid:ab4a13e5-6da9-4cac-af04-d56088566606,uuid:ab4a13e5-6da9-4cac-af04-d56088566606/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-05-06T15:15:09Z
010105088802215120,3,No,Yes,Male,5,,3. Son/Daughter,,uuid:ab4a13e5-6da9-4cac-af04-d56088566606,uuid:ab4a13e5-6da9-4cac-af04-d56088566606/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-05-06T15:15:09Z
010105088802215120,4,No,Yes,Male,1,7,3. Son/Daughter,,uuid:ab4a13e5-6da9-4cac-af04-d56088566606,uuid:ab4a13e5-6da9-4cac-af04-d56088566606/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-05-06T15:15:09Z
010105088802215146,1,No,Yes,Female,38,,1. Head,,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-24T14:23:09Z
010105088802215146,2,No,Yes,Female,18,,3. Son/Daughter,,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-24T14:23:09Z
010105088802215146,3,No,Yes,Male,14,,3. Son/Daughter,,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-24T14:23:09Z
010105088802215146,4,No,Yes,Male,11,,3. Son/Daughter,,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db,uuid:6fe2f154-e4d6-4d8e-8f18-689e303405db/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-24T14:23:09Z
010105088802215162,1,No,Yes,Female,35,,1. Head,,uuid:72a946ca-a7cf-495a-8d66-a6e64d6fb689,uuid:72a946ca-a7cf-495a-8d66-a6e64d6fb689/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-27T15:11:13Z
010105088802215162,2,No,Yes,Female,5,,3. Son/Daughter,,uuid:72a946ca-a7cf-495a-8d66-a6e64d6fb689,uuid:72a946ca-a7cf-495a-8d66-a6e64d6fb689/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-27T15:11:13Z
010105088802215167,1,No,Yes,Male,41,,1. Head,,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-28T16:45:07Z
010105088802215167,2,No,Yes,Female,36,,2. Spouse,,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-28T16:45:07Z
010105088802215167,3,No,Yes,Female,14,,3. Son/Daughter,,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-28T16:45:07Z
010105088802215167,4,No,Yes,Male,11,,3. Son/Daughter,,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[4],2020-04-28T16:45:07Z
010105088802215167,5,No,Yes,Male,8,,3. Son/Daughter,,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[5],2020-04-28T16:45:07Z
010105088802215167,6,No,Yes,Female,5,,3. Son/Daughter,,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39,uuid:04bbd0c7-6025-4a62-aeeb-8e959698ca39/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[6],2020-04-28T16:45:07Z
010107010100213002,1,No,Yes,Male,43,,1. Head,,uuid:8dfad259-0d03-4652-a890-1a61916026b6,uuid:8dfad259-0d03-4652-a890-1a61916026b6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],2020-04-22T12:49:46Z
010107010100213002,2,No,Yes,Female,32,,2. Spouse,,uuid:8dfad259-0d03-4652-a890-1a61916026b6,uuid:8dfad259-0d03-4652-a890-1a61916026b6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[2],2020-04-22T12:49:46Z
010107010100213002,3,No,Yes,Male,8,,3. Son/Daughter,,uuid:8dfad259-0d03-4652-a890-1a61916026b6,uuid:8dfad259-0d03-4652-a890-1a61916026b6/correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],2020-04-22T12:49:46Z
