household_id,ii4_resp_id,phw1,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,ea_id,cs_startdate,cs_submissiondate,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,bi_locchange,bi_same_hhh,kn1_heard,kn2_meas_handwash,kn2_meas_handshake,kn2_meas_maskglove,kn2_meas_travel,kn2_meas_stayhome,kn2_meas_gatherings,kn2_meas_distance,kn2_meas_facetouch,kn3_gov,kn3_gov_1,kn3_gov_2,kn3_gov_3,kn3_gov_4,kn3_gov_5,kn3_gov_6,kn3_gov_7,kn3_gov_8,kn3_gov_9,kn3_gov_10,kn3_gov_11,kn3_gov_12,kn3_gov_0,kn3_gov__98,kn3_gov__99,kn3_gov__96,kn3_gov_other,bh1_handwash,bh2_handshake,bh3_gatherings,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3_sch_child,ac4_sch_girls,ac4_sch_boys,ac4_2_edu,ac5_edu_type,ac5_edu_type_1,ac5_edu_type_2,ac5_edu_type_3,ac5_edu_type_4,ac5_edu_type_5,ac5_edu_type__98,ac5_edu_type__99,ac5_edu_type__96,ac5_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi7_outoffood,fi8_hungrynoteat,fi6_noteatfullday,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,key
020305010100601001,1,76.54090881347656,Urban,1,1,1,Afar,3,5,1,1,6,020305010100601,2020-05-05T12:15:04Z,2020-05-05T17:36:50Z,Female,49,Round 1 (Baseline),9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10 12,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,"Restaurants, hotels, bars, cafes",,Unpaid Family Worker,,Yes,,.,,,,,,,,,,,,Yes,"Restaurants, hotels, bars, cafes",,Less than usual,Decreased by about half (50%) of the usual income,1,Yes,No,No,No,No,No,No,No,No,No,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:747ebf18-5a73-41e0-8a3b-31c01fae2c85
020305010100601002,1,106.75175476074219,Urban,1,2,1,Afar,3,5,1,1,6,020305010100601,2020-05-02T14:17:18Z,2020-05-02T17:16:27Z,Male,37,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,,1,No,,,,,,,,,,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Afar,Displayed no problems speaking or understanding the language,Very confident,uuid:aa36a003-1b17-4708-ab87-5dd0867e474b
020305010100601003,1,57.187137603759766,Urban,1,3,1,Afar,3,5,1,1,6,020305010100601,2020-04-27T16:21:27Z,2020-04-27T18:03:20Z,Male,32,Round 1 (Baseline),1,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:33aac0c6-f26e-4fe6-955f-b090fd2bcada
020305010100601004,1,57.187137603759766,Urban,1,4,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T09:00:12Z,2020-04-28T15:58:55Z,Male,36,Round 1 (Baseline),7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 2 6 10,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:4bb55279-24f5-4492-a652-9031a96da3c1
020305010100601005,1,57.187137603759766,Urban,1,5,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T10:00:44Z,2020-04-28T15:59:11Z,Male,28,Round 1 (Baseline),7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,No,,No,,Yes,Increased,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:939a6874-9ad4-4d4b-b6ae-663c75d66246
020305010100601006,1,57.187137603759766,Urban,1,6,1,Afar,3,5,1,1,6,020305010100601,2020-04-27T15:24:42Z,2020-04-27T18:03:12Z,Male,34,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 6 10,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:512a341f-4ca2-47b3-9e04-0d5dc959179c
020305010100601007,1,57.187137603759766,Urban,1,7,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T10:27:16Z,2020-04-28T15:59:19Z,Male,31,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:750b433d-07b9-4a85-9c50-9f1c1c21f8d8
020305010100601008,1,61.667633056640625,Urban,1,8,1,Afar,3,5,1,1,6,020305010100601,2020-04-29T11:16:27Z,2020-04-29T15:54:48Z,Female,27,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,No,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f09d325f-c6db-4544-8677-557d970a76ca
020305010100601009,1,57.187137603759766,Urban,1,9,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T11:02:52Z,2020-04-28T15:59:27Z,Male,31,Round 1 (Baseline),6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,6 10,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:444ba8b2-b52c-464a-b43d-bc2a41bc9911
020305010100601010,1,67.46083068847656,Urban,1,10,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T12:39:57Z,2020-04-28T15:59:43Z,Female,23,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,"Transport services (taxi, bus, bajaj, truck, etc.)",,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:06167112-8756-42f7-8ee5-47c3ac775f83
020305010100601011,1,67.46083068847656,Urban,1,11,1,Afar,3,5,1,1,6,020305010100601,2020-05-04T10:29:11Z,2020-05-04T18:19:45Z,Male,26,Round 1 (Baseline),6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2 10 12,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:6119dedd-3e73-4b83-82ea-0e0fe0d6c614
020305010100601012,1,67.46083068847656,Urban,1,12,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T12:08:32Z,2020-04-28T15:59:35Z,Female,32,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,,1,No,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,Yes,Total (100%) loss,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:bd30e8ea-a7d7-4782-9e84-761349afd2e6
020305010100601013,1,61.667633056640625,Urban,1,13,1,Afar,3,5,1,1,6,020305010100601,2020-04-29T12:08:52Z,2020-04-29T15:54:57Z,Male,30,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10 11,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,No,,Yes,Stayed the same,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:95d9d07c-41cc-405c-aecc-bf99fa18657c
020305010100601014,1,61.667633056640625,Urban,1,14,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T13:07:43Z,2020-04-28T15:59:51Z,Male,28,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Refused,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:eca0abc1-338c-4505-b70f-e9e68273731a
020305010100601015,1,61.667633056640625,Urban,1,15,1,Afar,3,5,1,1,6,020305010100601,2020-04-28T13:44:24Z,2020-04-28T15:59:58Z,Female,23,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 6 10 12,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,Yes,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,No,Increase in price,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",No,,,,,,,.,Yes,Contract ended,,"Transport services (taxi, bus, bajaj, truck, etc.)",,Employee (Government),,,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,Yes,Reduced,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:36a109e2-44bb-4a29-9758-95b9fdd7057f
020306088800903006,1,1542.9918212890625,Rural,3,6,1,Afar,3,6,8,88,9,020306088800903,2020-05-04T09:58:31Z,2020-05-04T18:16:52Z,Male,30,Round 1 (Baseline),4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,,,Yes,No,No medical personnel available,,No,Yes,Agriculture,,Unpaid Family Worker,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:f3dc22b7-78c2-4f9b-a222-870f2c403e6e
020306088800903019,1,1542.9918212890625,Rural,3,19,1,Afar,3,6,8,88,9,020306088800903,2020-05-05T11:46:52Z,2020-05-05T17:36:41Z,Female,45,Round 1 (Baseline),8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Total (100%) loss,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,3,No,No,Yes,No,No,No,No,,,,,,,,,,,300,No,Volunteers or Youth Volunteer Group,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:590d63e6-9db0-4bce-b6fb-09f17d96af92
020306088800903032,1,1301.000732421875,Rural,3,32,1,Afar,3,6,8,88,9,020306088800903,2020-05-05T13:37:38Z,2020-05-05T17:37:14Z,Male,30,Round 1 (Baseline),5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,1,,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,Yes,Total (100%) loss,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:84f42e35-e9de-47f8-99a8-71374ab05e2d
020306088800903039,2,1795.2877197265625,Rural,3,39,2,Afar,3,6,8,88,9,020306088800903,2020-05-05T10:57:29Z,2020-05-05T17:36:33Z,Female,35,Round 1 (Baseline),5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,Yes,,.,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,3,No,No,Yes,No,No,No,No,,,,,,,,,,,300,No,Don't Know,,,,,,No,,,Afar,Displayed no problems speaking or understanding the language,Very confident,uuid:a910cc8f-4e9e-4cbc-90dd-0cecab7c9ed8
020306088800903047,1,1795.2877197265625,Rural,3,47,1,Afar,3,6,8,88,9,020306088800903,2020-05-04T09:25:57Z,2020-05-04T18:16:42Z,Male,61,Round 1 (Baseline),3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,Yes,,.,,,,,,,,,,,,Yes,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Stayed the same,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:680f63b9-840c-4164-8873-7d79a01aa384
020306088800903055,1,635.47021484375,Rural,3,55,1,Afar,3,6,8,88,9,020306088800903,2020-05-02T13:50:48Z,2020-05-02T17:16:18Z,Male,28,Round 1 (Baseline),1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1 10 12,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,,Yes,Yes,Yes,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,No,,,,No,Yes,Public administration (government),,Employee (Government),,Yes,,.,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,Yes,Stayed the same,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,0,No,No,No,Yes,No,No,No,,,,,,,,,,,,,,,,,,,No,,,Afar,Displayed no problems speaking or understanding the language,Very confident,uuid:00e1ae77-f6b8-4fda-9da9-df649eec6550
