key,household_id,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash_freq,bh2_mask_freq,bh3_cov_fear,bh4_cov_fin,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac3a_pri_sch_child,ac4a_pri_child,ac5a_pri_edu_type,ac5a_pri_edu_type_1,ac5a_pri_edu_type_2,ac5a_pri_edu_type_3,ac5a_pri_edu_type_4,ac5a_pri_edu_type_5,ac5a_pri_edu_type__96,ac5a_pri_edu_type__98,ac5a_pri_edu_type__99,ac5a_pri_edu_type_other,ac3b_sec_sch_child,ac4b_sec_child,ac5b_sec_edu_type,ac5b_sec_edu_type_1,ac5b_sec_edu_type_2,ac5b_sec_edu_type_3,ac5b_sec_edu_type_4,ac5b_sec_edu_type_5,ac5b_sec_edu_type__96,ac5b_sec_edu_type__98,ac5b_sec_edu_type__99,ac5b_sec_edu_type_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why__96,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why__96,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_rem_for,lc2_rem_for_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_0,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope__96,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_0,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__98,as1_assist_type__99,as1_assist_type__96,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag1a_crops_plan,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,ag8_travel_norm,ag9_travel_curr,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,phw3
uuid:88a4b2c7-e8b2-4334-86f5-847c3502ac80,031007010100107103,031007010100107,2020-06-21T16:52:50Z,2020-06-21T17:32:06Z,Amhara,10,7,1,1,1,Urban,7,103,1,Female,80,Round 3,1,1,1,Female,80,Head,Yes,All of the time,Most of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,8052.43408203125
uuid:60eeeec0-9e9e-4073-95be-313b9990d6ef,031007010100107112,031007010100107,2020-06-24T00:34:24Z,2020-06-24T13:51:53Z,Amhara,10,7,1,1,1,Urban,7,112,1,Male,21,Round 3,4,1,1,Male,21,Head,Yes,All of the time,Most of the time,Not worried at all,Not a threat at all,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Higher than usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,5995.41455078125
uuid:3468ba50-727c-4385-9ed5-d2a4699fae87,031007010100107121,031007010100107,2020-06-24T00:52:15Z,2020-06-24T13:57:59Z,Amhara,10,7,1,1,1,Urban,7,121,1,Male,60,Round 3,5,1,2,Female,40,Spouse,Yes,All of the time,Some of the time,Not worried at all,A substantial threat,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Employee (Private Sector),,Yes,,,,,,,,,,Yes,,,,Yes,Yes,,,,Wholesale and retail trade,,The same as usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,8052.43408203125
uuid:e895c2e0-1482-4f11-bc43-dc0186311c29,031101088800314023,031101088800314,2020-06-10T09:44:29Z,2020-06-10T11:37:03Z,Amhara,11,1,8,88,3,Rural,14,23,1,Male,35,Round 3,1,1,1,Male,35,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,No,Decrease in regular income,,Not Applicable (did not need to buy wheat in any form),,,Yes,,,Yes,,,Yes,Yes,4,No,No,No,Yes,No,No,No,No,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,32152.986328125
uuid:07216900-43e5-4cd0-a42b-b355cef57355,031101088800314051,031101088800314,2020-06-09T19:14:43Z,2020-06-09T18:47:21Z,Amhara,11,1,8,88,3,Rural,14,51,1,Male,31,Round 3,6,1,1,Male,31,Head,Yes,All of the time,All of the time,Not worried at all,Not a threat at all,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,44363.1796875
uuid:fced5a72-70ef-46b5-a2fa-1c13c55354cd,031101088800314093,031101088800314,2020-06-06T18:49:02Z,2020-06-06T18:11:40Z,Amhara,11,1,8,88,3,Rural,14,93,1,Male,40,Round 3,3,1,1,Male,40,Head,Yes,All of the time,None of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Reduced,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,44363.1796875
uuid:3b014bea-55e7-47aa-a08c-201c07a06d9b,031101088800314107,031101088800314,2020-06-08T12:44:44Z,2020-06-08T12:15:10Z,Amhara,11,1,8,88,3,Rural,14,107,1,Male,70,Round 3,1,1,1,Male,70,Head,Yes,About half of the time,None of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,No,8,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,No,No,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,44363.1796875
uuid:b5af43a9-bff5-4245-93c8-bb8636990813,031101088800314121,031101088800314,2020-06-08T11:27:54Z,2020-06-08T12:15:08Z,Amhara,11,1,8,88,3,Rural,14,121,1,Male,43,Round 3,1,1,1,Male,43,Head,Yes,All of the time,Some of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,No,Decrease in regular income,,Yes,Yes,2 4,No,Yes,No,Yes,No,No,No,No,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,Yes,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,44363.1796875
uuid:da19f36a-be59-4321-a080-d7307db4dd05,031101088800715023,031101088800715,2020-06-09T14:47:52Z,2020-06-09T15:55:23Z,Amhara,11,1,8,88,7,Rural,15,23,1,Female,26,Round 3,4,1,1,Female,26,Head,Yes,I have not been in public places during the last 7 days,I have not been in public places during the last 7 days,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,4655.81884765625
uuid:b9553fbe-e3e1-426b-a5f0-7dc97a241583,031101088800715024,031101088800715,2020-06-08T14:46:10Z,2020-06-08T14:09:55Z,Amhara,11,1,8,88,7,Rural,15,24,1,Male,37,Round 3,3,1,1,Male,37,Head,Yes,Most of the time,About half of the time,Not worried at all,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,Yes,No,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,Yes,Yes,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,26405.763671875
uuid:9c21ef67-d67c-4832-bd5c-21bdc44fbe8b,031101088800715032,031101088800715,2020-06-09T15:33:12Z,2020-06-09T15:55:27Z,Amhara,11,1,8,88,7,Rural,15,32,1,Male,30,Round 3,1,1,2,Female,30,Spouse,Yes,All of the time,None of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,31306.859375
uuid:5ed8142b-9c63-47e3-8ab0-cb2db0f413a4,031101088800715040,031101088800715,2020-06-09T09:38:13Z,2020-06-09T10:58:44Z,Amhara,11,1,8,88,7,Rural,15,40,1,Female,55,Round 3,5,1,2,Male,19,Son/Daughter,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,No,Yes,Agriculture,,Self-Employed,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Reduced,0,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,,No,5 6 8,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,,,,Limited / no transportation,,Yes,Yes,Yes,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,19446.578125
uuid:e65e5d34-d12c-40b7-9e73-cb345102b455,031101088800715056,031101088800715,2020-06-10T19:21:57Z,2020-06-11T10:43:43Z,Amhara,11,1,8,88,7,Rural,15,56,1,Female,53,Round 3,6,1,3,Male,20,Son/Daughter,Yes,All of the time,None of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Agriculture,,Unpaid Family Worker,,Yes,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Yes,Yes,No,Yes,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,Yes,,Yes,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,31306.859375
uuid:728612e0-f994-4f0e-8f84-e736ef1a6a68,031105010500201006,031105010500201,2020-06-13T00:36:24Z,2020-06-13T19:59:23Z,Amhara,11,5,1,5,2,Urban,1,6,1,Male,40,Round 3,1,1,1,Male,40,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,No,,,,,,,,,,,No,,,,,,,,,,,,No,,,,No,Yes,Construction,,Employee (Parastatal/Public Enterprise),,Yes,,,,,,,,,,Yes,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,Yes,Related to coronavirus,No,,No,,Yes,Total (100%) loss,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,Yes,Yes,Yes,Yes,No,No,Yes,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,No,Yes,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,7167.19970703125
uuid:311e37bc-05f2-4923-bf86-bdf0c4a0c4e9,031105010500201022,031105010500201,2020-06-15T07:04:47Z,2020-06-15T18:24:20Z,Amhara,11,5,1,5,2,Urban,1,22,1,Female,40,Round 3,9,1,1,Female,40,Head,Yes,All of the time,None of the time,Not worried at all,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,,,No,Yes,Wholesale and retail trade,,Self-Employed,,Yes,,,,,,,,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,7167.19970703125
uuid:7d4032b6-5141-40d4-bb3a-dece1284556a,031105010500201038,031105010500201,2020-06-13T00:08:32Z,2020-06-13T19:58:32Z,Amhara,11,5,1,5,2,Urban,1,38,1,Female,75,Round 3,1,1,1,Female,75,Head,Yes,I have not been in public places during the last 7 days,I have not been in public places during the last 7 days,Very worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,No,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,1,No,Yes,No,No,No,No,No,,1000,No,Other (specify),Family Member or Relative,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,13480.33984375
uuid:a4514226-6822-4aa8-b938-e25b78b5b769,031105010500201054,031105010500201,2020-06-15T03:31:55Z,2020-06-15T15:20:51Z,Amhara,11,5,1,5,2,Urban,1,54,1,Male,34,Round 3,9,1,1,Male,34,Head,Yes,All of the time,None of the time,Not worried at all,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,No,No,,,,,,,,Yes,Lost job/no business because of coronavirus,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,Self-Employed,,,,,,Yes,No,Seasonal closure,,,"Personal services (beauty salons, hairdressers, barbers, etc.)",,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Total (100%) loss,3 11,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,Yes,No,No,No,No,No,No,No,1,No,Yes,No,No,No,No,No,,1000,No,Other (specify),Family Member or Relative,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,5234.67919921875
uuid:318371dc-f22b-4938-851d-f4f2d26aa847,031105010500201070,031105010500201,2020-06-12T15:09:32Z,2020-06-13T00:23:13Z,Amhara,11,5,1,5,2,Urban,1,70,1,Male,44,Round 3,2,1,1,Male,44,Head,Yes,All of the time,All of the time,Very worried,A substantial threat,Yes,,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Yes,,,Not Applicable (did not need to buy edible oil),,,No,,,,,,,,,,,,No,,,,,,,,,,,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Government),,Yes,,,,,,,,,,Yes,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,No,,,,,,,,,,,,,,Yes,No,,No,,Yes,Increased,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,5234.67919921875
uuid:e8fc9446-65af-45a3-82d5-740f4546697c,031105010500201086,031105010500201,2020-06-12T12:57:44Z,2020-06-13T00:22:32Z,Amhara,11,5,1,5,2,Urban,1,86,1,Male,32,Round 3,1,1,2,Female,27,Spouse,Yes,All of the time,All of the time,Somewhat worried,A substantial threat,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,,,,,,,,,No,,,,,,,,,,,,No,,,,"Yes, and successfully received the service",Yes,Public administration (government),,Employee (Parastatal/Public Enterprise),,Yes,,,,,,,,,,Yes,,,,Yes,Yes,,,,Wholesale and retail trade,,Less than usual,Decreased by about half (50%) of the usual income,4 6,No,No,No,Yes,No,Yes,No,No,No,No,,No,,,,,,,,,,,,,,No,,,No,,Yes,Reduced,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Reduced,11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,0,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,Yes,No,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,5234.67919921875
