household_id,phw6,key,ea_id,cs_startdate,cs_submissiondate,cs1_region,cs2_zoneid,cs3_woredaid,cs3c_cityid,cs3c_subcityid,cs3b_kebeleid,cs4_sector,cs5_eaid,cs6_hhid,cs7_hhh_id,cs7a_hhh_gender,cs7a_hhh_age,cs12_round,ii1_attempt,ii4_resp_same,ii4_resp_id,ii4_resp_gender,ii4_resp_age,ii4_resp_relhhh,bi_same_hhh,bh1_handwash,bh2_handwash_freq,bh3_handshake,bh4_gatherings,bh5_mask,bh6_cov_fear,bh7_cov_fin,bh8_cov_test,bh9_cov_vaccine,bh10_cov_vaccine_why,bh10_cov_vaccine_why_1,bh10_cov_vaccine_why_2,bh10_cov_vaccine_why_3,bh10_cov_vaccine_why_4,bh10_cov_vaccine_why_5,bh10_cov_vaccine_why__96,bh10_cov_vaccine_why_other,ac1_atb_med,ac2_atb_med_why,ac2_atb_med_why_other,ac1_atb_teff,ac2_atb_teff_why,ac2_atb_teff_why_other,ac1_atb_wheat,ac2_atb_wheat_why,ac2_atb_wheat_why_other,ac1_atb_maize,ac2_atb_maize_why,ac2_atb_maize_why_other,ac1_atb_oil,ac2_atb_oil_why,ac2_atb_oil_why_other,ac6_med,ac7_med_access,ac8_med_access_reas,ac8_med_access_reas_other,ac9_bank,em1_work_cur,em2_work_pre,em3_work_no_why,em3_work_no_why_other,em4_work_pre_act,em4_work_pre_act_other,em5_work_pre_status,em5_work_pre_status_other,em6_work_cur_act,em6_work_cur_act_other,em7_work_cur_status,em7_work_cur_status_other,em8_work_cur_same,em9_work_change_why,em9_work_change_why_other,em12_work_cur_able,em13_work_cur_notable_paid,em14_work_cur_notable_why,em14_work_cur_notable_why_other,em15_bus,em15a_bus_prev,em15b_bus_prev_closed,em15b_bus_prev_closed_other,em15c_bus_new,em16_bus_sector,em16_bus_sector_other,em17_bus_inc,em18_bus_inc_low_amt,em19_bus_inc_low_why,em19_bus_inc_low_why_1,em19_bus_inc_low_why_2,em19_bus_inc_low_why_3,em19_bus_inc_low_why_4,em19_bus_inc_low_why_5,em19_bus_inc_low_why_6,em19_bus_inc_low_why_7,em19_bus_inc_low_why__96,em19_bus_inc_low_why__98,em19_bus_inc_low_why__99,em19_bus_inc_low_why_other,em20_farm,em21_farm_norm,em22_farm_norm_why,em22_farm_norm_why_1,em22_farm_norm_why_2,em22_farm_norm_why_3,em22_farm_norm_why_4,em22_farm_norm_why_5,em22_farm_norm_why_6,em22_farm_norm_why_7,em22_farm_norm_why__96,em22_farm_norm_why__98,em22_farm_norm_why__99,em22_farm_norm_why_other,em23_we,em24_we_layoff,em25_we_layoff_covid,lc1_farm,lc2_farm_chg,lc1_bus,lc2_bus_chg,lc1_we,lc2_we_chg,lc1_rem_for,lc2_rem_for_chg,lc1_rem_dom,lc2_rem_dom_chg,lc1_isp,lc2_isp_chg,lc1_pen,lc2_pen_chg,lc1_gov,lc2_gov_chg,lc1_ngo,lc2_ngo_chg,lc1_other,lc1_other_source,lc2_other_chg,lc3_total_chg,lc4_total_chg_cope,lc4_total_chg_cope_1,lc4_total_chg_cope_2,lc4_total_chg_cope_3,lc4_total_chg_cope_4,lc4_total_chg_cope_5,lc4_total_chg_cope_6,lc4_total_chg_cope_7,lc4_total_chg_cope_8,lc4_total_chg_cope_9,lc4_total_chg_cope_10,lc4_total_chg_cope_11,lc4_total_chg_cope_12,lc4_total_chg_cope_13,lc4_total_chg_cope_14,lc4_total_chg_cope_15,lc4_total_chg_cope__96,lc4_total_chg_cope_0,lc4_total_chg_cope__98,lc4_total_chg_cope__99,lc4_total_chg_cope_other,fi1_enough,fi2_healthy,fi3_fewkinds,fi4_skipmeal,fi5_ateless,fi6_noteatfullday,fi7_outoffood,fi8_hungrynoteat,as1_assist_type,as1_assist_type_1,as1_assist_type_2,as1_assist_type_3,as1_assist_type__96,as1_assist_type_0,as1_assist_type__98,as1_assist_type__99,as1_assist_type_other,as3_food_value,as2_food_psnp,as4_food_source,as4_food_source_other,as3_forwork_value_food,as3_forwork_value_cash,as2_forwork_psnp,as4_forwork_source,as4_forwork_source_other,as3_cash_value,as2_cash_psnp,as4_cash_source,as4_cash_source_other,as3_other_value,as2_other_psnp,as4_other_source,as4_other_source_other,as5_assist_fair,as6_assist_tension,ag1_crops,ag2_crops_able,ag3_crops_reas,ag3_crops_reas_1,ag3_crops_reas_2,ag3_crops_reas_3,ag3_crops_reas_4,ag3_crops_reas_5,ag3_crops_reas_6,ag3_crops_reas_7,ag3_crops_reas_8,ag3_crops_reas_9,ag3_crops_reas__96,ag3_crops_reas__98,ag3_crops_reas__99,ag3_crops_reas_other,ag4_crops_reas_fert,ag4_crops_reas_fert_other,ag5_crops_reas_seeds,ag5_crops_reas_seeds_other,ag6_ext_need,ag7_ext_receive,lo1_keb,lo2_farm,lo3_impact,lo3_impact_1,lo3_impact_2,lo3_impact_3,lo3_impact_4,lo3_impact__99,lo4_destr,lo5_sprayed,ir1_endearly,ir1_whyendearly,ir1_whyendearly_other,ir_lang,ir_understand,ir_confident,roster_key,roster_count
030706010100103144,15290.056640625,uuid:78e20b47-66d5-4167-b7eb-72133df0c345,30706010100103,2020-10-04T13:37:19Z,2020-10-05T16:51:00Z,Amhara,7,6,1,1,1,Urban,3,144,1,Male,20,Round 6,4,1,1,1,20,1,Yes,Yes,About half of the time,No,No,Some of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,,,"Yes, and successfully received the service",Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,No,Seasonal closure,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:78e20b47-66d5-4167-b7eb-72133df0c345correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030706010100103179,10480.8037109375,uuid:99e240f1-f7f1-415e-b754-436f41968efe,30706010100103,2020-10-08T15:44:33Z,2020-10-08T17:04:00Z,Amhara,7,6,1,1,1,Urban,3,179,1,Male,38,Round 6,4,1,1,1,38,1,Yes,Yes,About half of the time,No,No,About half of the time,Not worried at all,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,,,No,Yes,Yes,,,Construction,,Casual Worker,,Construction,,Casual Worker,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:99e240f1-f7f1-415e-b754-436f41968efecorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030707088800708009,34110.62890625,uuid:76ff93d9-f0bf-4d7b-83b2-b5fe934effd5,30707088800708,2020-09-22T11:46:01Z,2020-09-22T17:35:00Z,Amhara,7,7,8,88,7,Rural,8,9,1,Male,40,Round 6,1,1,1,1,40,1,Yes,Yes,Most of the time,Yes,No,About half of the time,Not too worried,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,Yes,Yes,,,,Wholesale and retail trade,,Higher than usual,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:76ff93d9-f0bf-4d7b-83b2-b5fe934effd5correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030707088800708021,48653.078125,uuid:9ff2279f-4b7a-4da7-9514-3624cdb5e99b,30707088800708,2020-10-09T15:17:28Z,2020-10-09T19:22:00Z,Amhara,7,7,8,88,7,Rural,8,21,1,Female,48,Round 6,6,1,1,2,48,1,Yes,Yes,All of the time,Yes,No,Some of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:9ff2279f-4b7a-4da7-9514-3624cdb5e99bcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030707088800708033,48653.078125,uuid:6aff59bb-4f26-4236-82a7-c6786fd7b23e,30707088800708,2020-09-23T17:00:40Z,2020-09-23T18:48:00Z,Amhara,7,7,8,88,7,Rural,8,33,1,Male,30,Round 6,1,1,1,1,30,1,Yes,No,Most of the time,No,No,None of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:6aff59bb-4f26-4236-82a7-c6786fd7b23ecorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030707088800708045,23948.96484375,uuid:3990e327-faae-43a6-bc97-f2420959b1bb,30707088800708,2020-10-09T18:05:30Z,2020-10-09T19:24:00Z,Amhara,7,7,8,88,7,Rural,8,45,1,Male,60,Round 6,3,1,1,1,60,1,Yes,No,None of the time,No,No,None of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,Yes,Yes,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,Yes,No,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3990e327-faae-43a6-bc97-f2420959b1bbcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030707088800708069,23948.96484375,uuid:317b45b6-64f6-4da9-8393-6b7ffe2211cf,30707088800708,2020-09-23T16:41:55Z,2020-09-23T18:48:00Z,Amhara,7,7,8,88,7,Rural,8,69,1,Male,30,Round 6,1,1,1,1,30,1,Yes,No,Some of the time,No,No,Some of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:317b45b6-64f6-4da9-8393-6b7ffe2211cfcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030707088800708081,23948.96484375,uuid:fd5d898e-f0c5-4722-b7bb-0fa5f1a2bca6,30707088800708,2020-09-23T17:37:42Z,2020-09-23T18:48:00Z,Amhara,7,7,8,88,7,Rural,8,81,1,Female,36,Round 6,1,1,1,2,36,1,Yes,Yes,All of the time,Yes,No,Some of the time,Very worried,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:fd5d898e-f0c5-4722-b7bb-0fa5f1a2bca6correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030710088801809008,19585.28125,uuid:5c5bd4ad-b584-4c61-b159-b1491f528aab,30710088801809,2020-09-23T10:46:05Z,2020-09-23T11:40:00Z,Amhara,7,10,8,88,18,Rural,9,8,1,Male,46,Round 6,1,1,1,1,46,1,Yes,Yes,All of the time,No,No,None of the time,Not worried at all,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,No,9,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:5c5bd4ad-b584-4c61-b159-b1491f528aabcorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030710088801809024,33616.2734375,uuid:b0f5464c-5784-4080-a757-1bb1754630f3,30710088801809,2020-10-07T20:41:49Z,2020-10-08T12:57:00Z,Amhara,7,10,8,88,18,Rural,9,24,1,Female,42,Round 6,9,1,3,1,24,3,Yes,Yes,Most of the time,No,No,Most of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Agriculture,,Unpaid Family Worker,,Agriculture,,Unpaid Family Worker,,Yes,,,,,,,No,No,Seasonal closure,,,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:b0f5464c-5784-4080-a757-1bb1754630f3correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[3],
030710088801809032,23601.880859375,uuid:a740c5ca-55bf-469e-bfdf-f7915ec6654a,30710088801809,2020-09-25T07:08:22Z,2020-09-25T12:27:00Z,Amhara,7,10,8,88,18,Rural,9,32,1,Male,75,Round 6,1,1,1,1,75,1,Yes,Yes,About half of the time,Yes,No,None of the time,Somewhat worried,A moderate threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,,,No,No,No,,,,,,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,No,,,No,,No,,No,,No,,Yes,Increased,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:a740c5ca-55bf-469e-bfdf-f7915ec6654acorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030710088801809040,23601.880859375,uuid:c0265558-4dc7-4790-b074-1901438d4afc,30710088801809,2020-09-22T06:56:37Z,2020-09-22T10:08:00Z,Amhara,7,10,8,88,18,Rural,9,40,1,Male,27,Round 6,1,1,1,1,27,1,Yes,Yes,All of the time,Yes,No,All of the time,Very worried,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Yes,,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,"Yes, and successfully received the service",No,Yes,Temporarily absent,,Agriculture,,Self-Employed,,,,,,,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,No,9,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:c0265558-4dc7-4790-b074-1901438d4afccorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030710088801809064,23601.880859375,uuid:3273a33f-8121-4fcb-8930-5d8e29aa6451,30710088801809,2020-10-05T07:39:57Z,2020-10-05T07:25:00Z,Amhara,7,10,8,88,18,Rural,9,64,1,Male,28,Round 6,4,1,1,1,28,1,Yes,Yes,Most of the time,No,No,All of the time,Not worried at all,A substantial threat,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Yes,,,No,,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:3273a33f-8121-4fcb-8930-5d8e29aa6451correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030710088801809072,27860.46484375,uuid:2b1facee-ddc7-4060-8a48-f927902ac967,30710088801809,2020-10-05T08:30:03Z,2020-10-05T07:51:00Z,Amhara,7,10,8,88,18,Rural,9,72,1,Male,45,Round 6,4,1,1,1,45,1,Yes,Yes,All of the time,No,No,All of the time,Somewhat worried,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,Yes,Yes,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Increased,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,No,9,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:2b1facee-ddc7-4060-8a48-f927902ac967correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030710088801809080,33616.2734375,uuid:807a23d8-8a52-4d2f-b854-fcf0b00a1101,30710088801809,2020-10-05T08:01:08Z,2020-10-05T07:25:00Z,Amhara,7,10,8,88,18,Rural,9,80,1,Male,41,Round 6,4,1,1,1,41,1,Yes,Yes,All of the time,Yes,No,All of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,Yes,,,No,Yes,Yes,,,Agriculture,,Self-Employed,,Agriculture,,Self-Employed,,Yes,,,,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,No,,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Increased,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,1,Yes,No,No,No,No,Moderate Damage,Yes,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:807a23d8-8a52-4d2f-b854-fcf0b00a1101correct_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030714010100520004,7176.533203125,uuid:d7ab80c6-ecee-400b-a609-3b0898911d2c,30714010100520,2020-10-07T16:36:56Z,2020-10-07T20:04:00Z,Amhara,7,14,1,1,5,Urban,20,4,1,Male,30,Round 6,2,1,1,1,30,1,Yes,Yes,Some of the time,No,No,About half of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Not Applicable (did not need to buy teff or injera),,,Not Applicable (did not need to buy wheat in any form),,,Not Applicable (did not need to buy maize),,,Not Applicable (did not need to buy edible oil),,,No,,,,No,Yes,Yes,,,Construction,,Employee (Private Sector),,Construction,,Employee (Private Sector),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,,No,,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,Yes,Yes,,,,,,,,,,,,,,,,,,,No,No,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:d7ab80c6-ecee-400b-a609-3b0898911d2ccorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
030714010100520028,5835.26708984375,uuid:e163917d-0b20-4eee-b4a1-c0815f6272ac,30714010100520,2020-09-30T11:39:17Z,2020-09-30T15:57:00Z,Amhara,7,14,1,1,5,Urban,20,28,1,Male,28,Round 6,1,1,1,1,28,1,Yes,Yes,All of the time,No,No,None of the time,Not worried at all,Not a threat at all,I will definitely get tested,Yes,,,,,,,,,Not Applicable (did not need to buy medicine),,,Yes,,,Yes,,,Yes,,,Not Applicable (did not need to buy edible oil),,,No,,,,"Yes, and successfully received the service",Yes,Yes,,,Public administration (government),,Employee (Government),,Public administration (government),,Employee (Government),,Yes,,,Yes,,,,No,,,,No,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,No,,No,,Yes,Stayed the same,No,,No,,No,,No,,No,,No,,No,,,Stayed the same,,,,,,,,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,0,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,Community does not receive assistance,,"No, does not have a farm",,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,No,,,Amharic,Displayed no problems speaking or understanding the language,Very confident,uuid:e163917d-0b20-4eee-b4a1-c0815f6272accorrect_hh_grp-ii_grp-consented_grp-bi_grp-bi_hhr_rpt[1],
