ea_id,saq14,saq01,saq02,saq03,saq04,saq05,saq06,saq07,cs4q01,cs4q02,cs4q03,cs4q04__0,cs4q04__1,cs4q04__2,cs4q04__3,cs4q04__4,cs4q04__5,cs4q04__6,cs4q04__7,cs4q04__8,cs4q04__9,cs4q04__10,cs4q04__11,cs4q04__12,cs4q04__13,cs4q05__0,cs4q05__1,cs4q05__2,cs4q05__3,cs4q05__4,cs4q05__5,cs4q05__6,cs4q05__7,cs4q05__8,cs4q05__9,cs4q05__10,cs4q05__11,cs4q05__12,cs4q05__13,cs4q06,cs4q07a,cs4q07b,cs4q08,cs4q09,cs4q10,cs4q11,cs4q12a,cs4q12b,cs4q13,cs4q14,cs4q15,cs4q16,cs4q17,cs4q18,cs4q19,cs4q20,cs4q21,cs4q22,cs4q23,cs4q24,cs4q25,cs4q26,cs4q27,cs4q28,cs4q29,cs4q30,cs4q31,cs4q32,cs4q32_os,cs4q33,cs4q34,cs4q35,cs4q36,cs4q37,cs4q38,cs4q39,cs4q40,cs4q41,cs4q42a,cs4q42b,cs4q42c,cs4q42d,cs4q42e,cs4q42f,cs4q42f_os,cs4q43,cs4q44,cs4q45,cs4q46,cs4q47,cs4q48,cs4q49,cs4q50,cs4q51,cs4q52,cs4q53,cs4q54,cs4q55,cs4q56,cs4q57,cs4q58,cs4q59a,cs4q59b,cs4q60,cs4q61
010401088800209,1. RURAL,1. TIGRAY,04,01,8,88,002,09,4. Dirt Track,35,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,8,3. Day,2. NO,35,30,2. NO,Michew,72,50,1. YES,,9,0,0,1. YES,1. YES,0,1. YES,0,0,0,0,2. NO,35,1. YES,,1. Always Available,1. Government Facility,,1. YES,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,35,1. YES,,2. NO,,,2. NO,35,1. YES,,2. NO,35,2. NO,72,1. YES,1847,1053,160,6
010401088801804,1. RURAL,1. TIGRAY,04,01,8,88,018,04,4. Dirt Track,34,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,4,3. Day,2. NO,34,30,2. NO,michew,76,50,1. YES,,8,1,0,1. YES,1. YES,0,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,34,1. YES,,1. YES,30,3000,2. NO,34,1. YES,,2. NO,34,1. YES,,1. YES,1108,1442,1,0
010403088800201,1. RURAL,1. TIGRAY,04,03,8,88,002,01,4. Dirt Track,5,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,0,4,3. Day,2. NO,15,15,2. NO,michew,32,25,2. NO,15,6,0,0,1. YES,1. YES,15,1. YES,0,0,0,0,2. NO,15,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,15,1. Government,2. NO,,2. NO,,,,,,,,2. NO,15,2. NO,15,1. YES,5000,80000,2. NO,15,1. YES,,2. NO,15,2. NO,32,1. YES,1135,1313,20,2
010403088801801,1. RURAL,1. TIGRAY,04,03,8,88,018,01,4. Dirt Track,20,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,0,8,3. Day,2. NO,70,15,2. NO,Michew,80,45,2. NO,20,6,0,0,1. YES,1. YES,0,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,20,1. YES,,1. YES,100,60000,2. NO,20,1. YES,,2. NO,20,2. NO,80,1. YES,967,1261,80,5
010405010100123,2. URBAN,1. TIGRAY,04,05,1,1,001,23,1. Tar/Asphalt,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,10,20,2. Hour,2. NO,10,10,2. NO,mayichow,70,45,1. YES,,3,3,5,1. YES,1. YES,10,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,2. NO,,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,200,1400,1. YES,,1. YES,,1. YES,,2. NO,170,1. YES,450,225,180,15
010405088800102,1. RURAL,1. TIGRAY,04,05,8,88,001,02,4. Dirt Track,52,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,7,6,3. Day,2. NO,63,40,2. NO,Michew,123,70,2. NO,7,10,1,0,1. YES,2. NO,7,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,7,1. Government,2. NO,,2. NO,,,,,,,,2. NO,63,2. NO,7,1. YES,1200,15000,2. NO,63,1. YES,,2. NO,63,2. NO,63,1. YES,775,874,160,10
010408010100204,2. URBAN,1. TIGRAY,04,08,1,1,002,04,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,30,2. Hour,1. YES,,,2. NO,maychow,65,35,1. YES,,4,5,1,1. YES,1. YES,1,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,50,1300,1. YES,,1. YES,,1. YES,,2. NO,180,2. NO,,,,
010501088800902,1. RURAL,1. TIGRAY,05,01,8,88,009,02,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,10,2. Hour,2. NO,98,44,2. NO,himora,98,44,1. YES,,0,0,1,1. YES,1. YES,2,1. YES,0,0,0,1,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,2,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,2. NO,,,1. YES,,2. NO,98,1. YES,,2. NO,98,1. YES,51,70,0,0
010502020100102,2. URBAN,1. TIGRAY,05,02,2,1,001,02,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,15,1. Minute,1. YES,,,2. NO,Humera,123,90,1. YES,,1,2,0,1. YES,2. NO,0,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,1. YES,2. NO,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,50,10000,1. YES,,1. YES,,1. YES,,2. NO,123,2. NO,,,,
010502088801410,1. RURAL,1. TIGRAY,05,02,8,88,014,10,4. Dirt Track,7,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,7,20,2. Hour,2. NO,7,100,2. NO,Humera,62,50,2. NO,7,7,0,0,1. YES,2. NO,7,1. YES,0,0,0,0,2. NO,7,1. YES,,3. Never Available,1. Government Facility,,2. NO,2. NO,,,7,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,7,2. NO,7,2. NO,,,2. NO,7,2. NO,7,2. NO,7,2. NO,7,2. NO,,,,
010503088800803,1. RURAL,1. TIGRAY,05,03,8,88,008,03,2. Graded Graveled,22,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,24,50,2. Hour,2. NO,103,52,2. NO,Humera,128,65,2. NO,23,2,0,0,1. YES,2. NO,22,1. YES,0,0,0,0,2. NO,24,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,2. NO,,,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,24,2. NO,24,2. NO,,,2. NO,24,2. NO,23,2. NO,23,2. NO,65,2. NO,,,,
010601010100215,2. URBAN,1. TIGRAY,06,01,1,1,002,15,2. Graded Graveled,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,6,0,,1. YES,,,1. YES,,,,1. YES,,3,1,2,1. YES,1. YES,1,1. YES,0,0,1,0,1. YES,,,,,,,,1. YES,2. NO,,,1. Government,1. YES,60,1. YES,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,,1. YES,,1. YES,,1. YES,50,3000,2. NO,3,1. YES,,2. NO,6,1. YES,,1. YES,60,40,0,0
010602010100216,2. URBAN,1. TIGRAY,06,02,1,1,002,16,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,35,3. Day,1. YES,,,1. YES,,,,1. YES,,2,2,0,1. YES,1. YES,2,1. YES,1,0,3,0,1. YES,,,,,,,,2. NO,,,2,1. Government,2. NO,,1. YES,1. YES,2. NO,1. YES,1. YES,1. YES,,,2. NO,0,2. NO,0,1. YES,40,2000,2. NO,0,1. YES,,2. NO,0,2. NO,3,1. YES,635,444,0,0
010604010100137,2. URBAN,1. TIGRAY,06,04,1,1,001,37,2. Graded Graveled,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,50,1. Minute,1. YES,,,1. YES,,,,1. YES,,1,0,1,1. YES,1. YES,0,2. NO,1,0,5,1,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,,2. NO,2,1. YES,2,1000,1. YES,,2. NO,5,1. YES,,2. NO,7,1. YES,1,134,0,0
010605010100313,2. URBAN,1. TIGRAY,06,05,1,1,003,13,2. Graded Graveled,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,4,0,,2. NO,3,5,1. YES,,,,2. NO,1,1,0,0,1. YES,1. YES,4,1. YES,0,0,0,0,2. NO,1,,,,,,,1. YES,1. YES,1. YES,,2. Religious,2. NO,,1. YES,2. NO,1. YES,1. YES,2. NO,1. YES,,,2. NO,1,2. NO,1,1. YES,3,750,2. NO,1,1. YES,,2. NO,1,2. NO,1,2. NO,,,,
010606010100423,2. URBAN,1. TIGRAY,06,06,1,1,004,23,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,3,50,1. Minute,1. YES,,,1. YES,,,,2. NO,1,1,1,2,1. YES,1. YES,1,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,2. NO,3,1. YES,10,2000,1. YES,,1. YES,,2. NO,3,2. NO,3,1. YES,25,25,0,0
010701088802004,1. RURAL,1. TIGRAY,07,01,8,88,020,04,4. Dirt Track,30,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,10,4,2. Hour,2. NO,30,30,2. NO,samire,30,60,1. YES,,1,0,0,1. YES,2. NO,10,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,2. NO,,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,30,2. NO,30,2. NO,,,2. NO,30,2. NO,30,2. NO,30,2. NO,30,1. YES,180,150,210,60
010702010100112,2. URBAN,1. TIGRAY,07,02,1,1,001,12,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,20,2. Hour,1. YES,,,2. NO,mekele,35,20,1. YES,,3,2,0,1. YES,1. YES,0,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,100,1300,1. YES,,1. YES,,1. YES,,2. NO,35,1. YES,350,180,210,20
010702088801409,1. RURAL,1. TIGRAY,07,02,8,88,014,09,1. Tar/Asphalt,2,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,5,3,2. Hour,2. NO,5,10,2. NO,hiwane,5,25,1. YES,,3,0,2,1. YES,2. NO,5,1. YES,0,0,0,0,2. NO,3,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,6,1. Government,2. NO,,2. NO,,,,,,,,2. NO,6,2. NO,6,1. YES,500,6000,2. NO,5,2. NO,6,2. NO,6,2. NO,6,1. YES,319,343,60,15
010703088801107,1. RURAL,1. TIGRAY,07,03,8,88,011,07,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,25,5,2. Hour,2. NO,25,15,2. NO,hagereselam,25,15,1. YES,,13,0,1,2. NO,1. YES,1,1. YES,0,0,0,0,2. NO,12,1. YES,,1. Always Available,1. Government Facility,,2. NO,1. YES,1. YES,1. YES,,1. Government,1. YES,50,1. YES,1. YES,2. NO,2. NO,1. YES,1. YES,,,2. NO,20,1. YES,,2. NO,,,2. NO,25,1. YES,,2. NO,20,2. NO,25,1. YES,160,180,12,15
010704088800402,1. RURAL,1. TIGRAY,07,04,8,88,004,02,2. Graded Graveled,8,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,8,20,2. Hour,2. NO,7,10,2. NO,mekele,17,15,1. YES,,10,0,0,1. YES,2. NO,7,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,2. NO,,,7,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,7,1. YES,,1. YES,150,9000,2. NO,7,1. YES,,2. NO,7,2. NO,7,1. YES,1078,2154,2720,30
020101010100104,2. URBAN,2. AFAR,01,01,1,1,001,04,4. Dirt Track,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,10,2. Hour,1. YES,,,2. NO,semera,8,5,2. NO,8,1,24,0,1. YES,1. YES,0,1. YES,0,0,2,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,,1. YES,,2. NO,8,1. YES,500,1500,1. YES,,2. NO,8,2. NO,8,2. NO,8,2. NO,,,,
020101088800704,1. RURAL,2. AFAR,01,01,8,88,007,04,4. Dirt Track,6,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,6,7,2. Hour,2. NO,6,15,2. NO,semera,15,20,1. YES,,0,5,0,1. YES,2. NO,6,1. YES,0,0,0,0,2. NO,6,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,6,1. Government,2. NO,,2. NO,,,,,,,,2. NO,6,2. NO,15,2. NO,,,2. NO,6,2. NO,11,2. NO,11,2. NO,11,2. NO,,,,
020102010100103,2. URBAN,2. AFAR,01,02,1,1,001,03,3. Dirt Raod (Maintained),1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1,45,2. Hour,1. YES,,,2. NO,193,0,120,2. NO,60,1,2,1,1. YES,1. YES,2,1. YES,1,1,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,60,2. NO,60,2. NO,,,2. NO,120,2. NO,120,2. NO,120,2. NO,60,1. YES,1000,500,0,0
020103088800401,1. RURAL,2. AFAR,01,03,8,88,004,01,4. Dirt Track,16,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,0,10,2. Hour,2. NO,16,10,2. NO,Asayta,16,10,1. YES,,0,7,1,1. YES,2. NO,15,1. YES,0,0,0,0,2. NO,15,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,0,1. Government,2. NO,,2. NO,,,,,,,,2. NO,0,2. NO,0,2. NO,,,2. NO,0,2. NO,0,2. NO,0,2. NO,0,2. NO,,,,
020103088801102,1. RURAL,2. AFAR,01,03,8,88,011,02,4. Dirt Track,51,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,10,20,2. Hour,2. NO,52,100,2. NO,54,54,100,2. NO,55,0,10,0,2. NO,2. NO,10,1. YES,0,0,0,0,2. NO,3,1. YES,,3. Never Available,4. Other(Specify),yelem,2. NO,2. NO,,,51,1. Government,2. NO,,2. NO,,,,,,,,2. NO,56,2. NO,55,2. NO,,,2. NO,56,2. NO,55,2. NO,56,2. NO,56,1. YES,900,500,0,0
020106010100102,2. URBAN,2. AFAR,01,06,1,1,001,02,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,15,3. Day,1. YES,,,2. NO,semera,155,100,1. YES,,0,4,0,1. YES,1. YES,0,2. NO,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,2. NO,,1. YES,,1. YES,,1. YES,0,500,1. YES,,1. YES,,1. YES,,2. NO,155,2. NO,,,,
020106088801201,1. RURAL,2. AFAR,01,06,8,88,012,01,1. Tar/Asphalt,1,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,42,0,,2. NO,50,50,2. NO,semera,130,100,1. YES,,0,3,3,1. YES,2. NO,42,2. NO,6,0,0,0,2. NO,42,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,2. NO,,,50,1. Government,2. NO,,2. NO,,,,,,,,2. NO,50,2. NO,50,2. NO,,,2. NO,45,2. NO,45,2. NO,45,2. NO,45,2. NO,,,,
020108088800804,1. RURAL,2. AFAR,01,08,8,88,008,04,4. Dirt Track,20,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,10,25,3. Day,2. NO,138,104,2. NO,138,30,104,1. YES,,0,5,2,1. YES,2. NO,0,2. NO,0,0,0,0,2. NO,2,1. YES,,2. Sometimes Available,1. Government Facility,,2. NO,1. YES,2. NO,,,1. Government,1. YES,0,2. NO,,,,,,,,2. NO,70,2. NO,70,1. YES,30,100000,2. NO,70,2. NO,70,2. NO,70,2. NO,70,1. YES,140,120,0,0
020201088800301,1. RURAL,2. AFAR,02,01,8,88,003,01,3. Dirt Raod (Maintained),10,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,10,5,3. Day,2. NO,15,20,2. NO,Abeala,72,30,2. NO,60,0,4,5,1. YES,2. NO,9,1. YES,0,0,0,0,2. NO,0,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,15,1. Government,1. YES,100,2. NO,,,,,,,,2. NO,60,2. NO,0,2. NO,,,2. NO,60,2. NO,0,2. NO,0,2. NO,0,2. NO,,,,
020202020100102,2. URBAN,2. AFAR,02,02,2,1,001,02,4. Dirt Track,60,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,17,3,3. Day,2. NO,17,20,2. NO,Abeala,100,200,1. YES,,0,6,2,1. YES,2. NO,17,1. YES,0,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,4. Other,2. NO,,1. YES,1. YES,2. NO,1. YES,2. NO,2. NO,,,2. NO,17,2. NO,17,1. YES,5000,7000,2. NO,60,2. NO,17,2. NO,17,2. NO,17,1. YES,370,280,0,0
020202088800202,1. RURAL,2. AFAR,02,02,8,88,002,02,4. Dirt Track,58,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,20,3,3. Day,2. NO,20,0,2. NO,Abeala,140,200,2. NO,15,0,3,3,1. YES,2. NO,20,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,2. NO,2. NO,,,20,1. Government,2. NO,,2. NO,,,,,,,,2. NO,15,2. NO,67,2. NO,,,2. NO,67,2. NO,67,2. NO,0,2. NO,0,1. YES,1118,564,0,0
020203010100206,2. URBAN,2. AFAR,02,03,1,1,002,06,1. Tar/Asphalt,0,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,0,20,2. Hour,1. YES,,,1. YES,,,,2. NO,0,1,2,0,1. YES,2. NO,5,1. YES,3,0,0,0,1. YES,,,,,,,,1. YES,1. YES,1. YES,,1. Government,2. NO,,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,,,2. NO,2,1. YES,,1. YES,20,241,2. NO,2,1. YES,,2. NO,1,2. NO,41,1. YES,125,42,0,0
020203088800202,1. RURAL,2. AFAR,02,03,8,88,002,02,4. Dirt Track,0,2. NO,2. NO,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,2. NO,2. NO,2. NO,2. NO,2. NO,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,1. YES,2. NO,2. NO,2. NO,40,20,2. Hour,2. NO,40,20,2. NO,Abeala,40,20,2. NO,40,0,5,5,1. YES,2. NO,40,1. YES,0,0,0,0,1. YES,,1. YES,,1. Always Available,1. Government Facility,,1. YES,1. YES,1. YES,1. YES,,1. Government,2. NO,,2. NO,,,,,,,,2. NO,40,2. NO,40,2. NO,,,2. NO,40,1. YES,,2. NO,40,2. NO,40,1. YES,2501,2350,0,0
