holder_id,household_id,seed_id,ea_id,saq14,pw_w4,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,saq09,saq15,s5q0A,s5q0B,s5q01a,s5q01b,s5q02,s5q03_1,s5q03_2,s5q04,s5q05,s5q06,s5q07,s5q08,s5q09,s5q10,s5q11_1,s5q11_2,s5q12,s5q13,s5q14_1,s5q14_2,s5q15,s5q16,s5q17
01010308880070904001,010103088800709040,6,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,40,1,3. Both livestock and crop production,gesho,75. GESHO,2. IMPROVED,1. IMPROVED NEW,1. YES,5. LOCAL MARKET,,0,1. ON FOOT,0,10,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070904002,010103088800709040,1,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,40,2,1. crop production only,shimbra,11. CHICK PEAS,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,12,1. ON FOOT,10,240,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070904002,010103088800709040,2,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,40,2,1. crop production only,guaya,16. VETCH,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,11,1. ON FOOT,0,200,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070904801,010103088800709048,1,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,48,1,1. crop production only,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,4.56
01010308880070904801,010103088800709048,2,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,48,1,1. crop production only,gesho,75. GESHO,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0,1. ON FOOT,0,12,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070905601,010103088800709056,1,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. IMPROVED,2. IMPROVED/ RECYCLED,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,6.08
01010308880070905601,010103088800709056,2,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,6.38
01010308880070905601,010103088800709056,3,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,gebs,1. BARLEY,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010308880070905601,010103088800709056,5,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3.5
01010308880070905601,010103088800709056,6,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,gesho,75. GESHO,2. IMPROVED,1. IMPROVED NEW,1. YES,2. FARMER-BASED CLUB/ORGANIZATION,,0,1. ON FOOT,15,30,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070905601,010103088800709056,7,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,muz,42. BANANAS,1. TRADITIONAL,,1. YES,2. FARMER-BASED CLUB/ORGANIZATION,,0,1. ON FOOT,10,5,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070905601,010103088800709056,9,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,berbere,38. RED PEPPER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.02
01010308880070905601,010103088800709056,10,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,nech shinkurt,55. GARLIC,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0.5,1. ON FOOT,0,50,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070905601,010103088800709056,,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,56,1,3. Both livestock and crop production,tef,7. TEFF,2. IMPROVED,1. IMPROVED NEW,1. YES,1. AGRICULTURAL COOPERATIVE ,2. FARMER-BASED CLUB/ORGANIZATION,6,1. ON FOOT,10,420,"1. PAID IN FULL,WITH OWN SAVINGS",0,0,,,2. NO,,,,,1. YES,4
01010308880070906401,010103088800709064,1,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,64,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
01010308880070906401,010103088800709064,2,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,64,1,3. Both livestock and crop production,gesho,75. GESHO,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0,1. ON FOOT,0,12,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070907201,010103088800709072,1,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. IMPROVED,2. IMPROVED/ RECYCLED,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,7.6
01010308880070907201,010103088800709072,2,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,tef,7. TEFF,2. IMPROVED,2. IMPROVED/ RECYCLED,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,7
01010308880070907201,010103088800709072,3,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,berbere,38. RED PEPPER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.06
01010308880070907201,010103088800709072,4,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,gesho,75. GESHO,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,0,1. ON FOOT,0,15,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070907201,010103088800709072,5,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,mangoa,46. MANGOS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,0,1. ON FOOT,0,20,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070907201,010103088800709072,6,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,avakado,84. AVOCADOS,2. IMPROVED,1. IMPROVED NEW,1. YES,6. MAIN MARKET,,0,1. ON FOOT,0,25,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070907201,010103088800709072,7,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,zeythun,65. GUAVA,2. IMPROVED,1. IMPROVED NEW,1. YES,2. FARMER-BASED CLUB/ORGANIZATION,,0,1. ON FOOT,0,25,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070907201,010103088800709072,8,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,72,1,3. Both livestock and crop production,gesho,75. GESHO,2. IMPROVED,1. IMPROVED NEW,1. YES,10. NGO,,0,1. ON FOOT,0,15,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070908001,010103088800709080,1,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,80,1,3. Both livestock and crop production,bekolo,2. MAIZE,2. IMPROVED,2. IMPROVED/ RECYCLED,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2.1
01010308880070908001,010103088800709080,2,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,80,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,12,1. ON FOOT,15,320,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010308880070908001,010103088800709080,3,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,80,1,3. Both livestock and crop production,tef,7. TEFF,2. IMPROVED,2. IMPROVED/ RECYCLED,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5.33
01010308880070908001,010103088800709080,4,010103088800709,1. RURAL,1916.604145199063,1. TIGRAY,01,03,8,88,007,09,80,1,3. Both livestock and crop production,bekolo,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3.12
01010408880040501901,010104088800405019,1,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,19,1,3. Both livestock and crop production,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,7. RELATIVE,8. FRIEND/NEIGHBOR,2,2. MOTER TRANSPORT,6,15,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,0.5,8. FRIEND/NEIGHBOR,,1,1. YES,3.8
01010408880040501901,010104088800405019,2,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,19,1,3. Both livestock and crop production,Teff,7. TEFF,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,7. RELATIVE,25,3. PACK ANIMALS,15,414,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,1,7. RELATIVE,,5,1. YES,30
01010408880040502801,010104088800405028,1,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,28,1,3. Both livestock and crop production,Tefe,7. TEFF,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,40,3. PACK ANIMALS,10,60,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,5,7. RELATIVE,,6,1. YES,50
01010408880040505601,010104088800405056,1,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,56,1,1. crop production only,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,2.5,2. MOTER TRANSPORT,6,17,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,1,7. RELATIVE,,3,1. YES,3
01010408880040509101,010104088800405091,1,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,91,1,3. Both livestock and crop production,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,7. RELATIVE,3,2. MOTER TRANSPORT,6,24,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,0.25,7. RELATIVE,,3,1. YES,1.5
01010408880040510601,010104088800405106,1,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,106,1,1. crop production only,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,6. MAIN MARKET,,3,2. MOTER TRANSPORT,3,27,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,1,7. RELATIVE,,10,1. YES,3
01010408880040513301,010104088800405133,1,010104088800405,1. RURAL,1548.398081334724,1. TIGRAY,01,04,8,88,004,05,133,1,3. Both livestock and crop production,Teff,7. TEFF,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,21.8,2. MOTER TRANSPORT,12,448,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,1. YES,5,7. RELATIVE,,0,1. YES,30
01010508880071204501,010105088800712045,1,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,45,1,1. crop production only,Selit,27. SESAME,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010508880071204501,010105088800712045,2,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,45,1,1. crop production only,Mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010508880071204901,010105088800712049,1,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,49,1,3. Both livestock and crop production,Dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
01010508880071204901,010105088800712049,,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,49,1,3. Both livestock and crop production,Mashila,6. SORGHUM,2. IMPROVED,2. IMPROVED/ RECYCLED,1. YES,8. FRIEND/NEIGHBOR,,7,1. ON FOOT,0,70,"1. PAID IN FULL,WITH OWN SAVINGS",25,25,,10. NGO,2. NO,,,,,2. NO,
01010508880071206101,010105088800712061,6,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,61,1,3. Both livestock and crop production,Berbere,38. RED PEPPER,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010508880071206101,010105088800712061,,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,61,1,3. Both livestock and crop production,Dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010508880071206101,010105088800712061,,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,61,1,3. Both livestock and crop production,Mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010508880071206101,010105088800712061,,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,61,1,3. Both livestock and crop production,Bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010508880071207401,010105088800712074,1,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,74,1,3. Both livestock and crop production,Bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,1,7. RELATIVE,,0,2. NO,
01010508880071209601,010105088800712096,1,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,96,1,1. crop production only,Bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,5. LOCAL MARKET,,2.7,1. ON FOOT,0,32,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010508880071209601,010105088800712096,2,010105088800712,1. RURAL,707.451149068323,1. TIGRAY,01,05,8,88,007,12,96,1,1. crop production only,Mashila,6. SORGHUM,1. TRADITIONAL,,1. YES,7. RELATIVE,,12,1. ON FOOT,0,144,2. RECEIVED FULL ON CREDIT,60,144,9. PRIVATE MICROFINANCE INSTITUTE,,2. NO,,,,,2. NO,
01010508880221500901,010105088802215009,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,9,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1.6
01010508880221500901,010105088802215009,2,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,9,1,3. Both livestock and crop production,telba,23. LINESEED,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2.5
01010508880221500901,010105088802215009,3,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,9,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,29.6
01010508880221500901,010105088802215009,4,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,9,1,3. Both livestock and crop production,mashla,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,51.68
01010508880221500901,010105088802215009,5,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,9,1,3. Both livestock and crop production,selit,27. SESAME,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,33.48
01010508880221500901,010105088802215009,6,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,9,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,18.4
01010508880221502501,010105088802215025,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,25,1,1. crop production only,á‰ á‰†áˆŽ,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1
01010508880221502501,010105088802215025,2,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,25,1,1. crop production only,áŒ¤á,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,38
01010508880221502501,010105088802215025,3,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,25,1,1. crop production only,á‹³áŒ‰áˆ³,3. MILLET,1. TRADITIONAL,,1. YES,7. RELATIVE,,24,1. ON FOOT,0,350,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010508880221502501,010105088802215025,4,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,25,1,1. crop production only,áˆ›áˆ½áˆ‹,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,8
01010508880221502501,010105088802215025,5,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,25,1,1. crop production only,áŠ‘áŒ,25. NUEG,1. TRADITIONAL,,1. YES,7. RELATIVE,,3,1. ON FOOT,0,80,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010508880221505501,010105088802215055,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,55,1,1. crop production only,á‰ á‰†áˆŽ,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,0.125,8. FRIEND/NEIGHBOR,,0,2. NO,
01010508880221507001,010105088802215070,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,70,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1.44
01010508880221508601,010105088802215086,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,86,1,1. crop production only,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.36
01010508880221510401,010105088802215104,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,104,1,1. crop production only,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,22
01010508880221510401,010105088802215104,2,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,104,1,1. crop production only,bekolo,2. MAIZE,1. TRADITIONAL,,1. YES,7. RELATIVE,,10,1. ON FOOT,70,70,"1. PAID IN FULL,WITH OWN SAVINGS",,,,,2. NO,,,,,2. NO,
01010508880221512001,010105088802215120,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,120,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,14
01010508880221512001,010105088802215120,2,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,120,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,16
01010508880221514601,010105088802215146,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,146,1,1. crop production only,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.72
01010508880221516701,010105088802215167,1,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,167,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,11.4
01010508880221516701,010105088802215167,2,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,167,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,15.6
01010508880221516701,010105088802215167,3,010105088802215,1. RURAL,3111.083052503052,1. TIGRAY,01,05,8,88,022,15,167,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,48
01010608880120401001,010106088801204010,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,10,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
01010608880120401001,010106088801204010,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,10,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,4.3
01010608880120401001,010106088801204010,3,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,10,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
01010608880120402001,010106088801204020,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,20,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
01010608880120402001,010106088801204020,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,20,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,6
01010608880120403001,010106088801204030,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,30,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
01010608880120403001,010106088801204030,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,30,1,3. Both livestock and crop production,tef,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010608880120403001,010106088801204030,3,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,30,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2
01010608880120404001,010106088801204040,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,40,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,5
01010608880120404001,010106088801204040,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,40,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10
01010608880120405001,010106088801204050,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,50,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1.5
01010608880120405001,010106088801204050,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,50,1,3. Both livestock and crop production,bakela,13. HORSE BEANS,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,2.5
01010608880120406001,010106088801204060,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,60,1,1. crop production only,bokolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,3,7. RELATIVE,,0,2. NO,
01010608880120407001,010106088801204070,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,70,1,3. Both livestock and crop production,bokolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,0.5
01010608880120407001,010106088801204070,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,70,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,3
01010608880120407001,010106088801204070,3,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,70,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,1. YES,5,8. FRIEND/NEIGHBOR,,0,2. NO,
01010608880120408001,010106088801204080,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,80,1,3. Both livestock and crop production,bokolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010608880120408001,010106088801204080,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,80,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010608880120408001,010106088801204080,3,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,80,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010608880120410001,010106088801204100,1,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,100,1,3. Both livestock and crop production,bekolo,2. MAIZE,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,10.3
01010608880120410001,010106088801204100,2,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,100,1,3. Both livestock and crop production,mashila,6. SORGHUM,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,2. NO,
01010608880120410001,010106088801204100,3,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,100,1,3. Both livestock and crop production,teff,7. TEFF,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,12.5
01010608880120410001,010106088801204100,4,010106088801204,1. RURAL,3321.888954703833,1. TIGRAY,01,06,8,88,012,04,100,1,3. Both livestock and crop production,dagusa,3. MILLET,1. TRADITIONAL,,2. NO,,,,,,,,,,,,2. NO,,,,,1. YES,1
